"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_inscription_auto","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude","count"
"23",6231,474678,"EDCS-03300744","HD040157",1,42,"L(ucius) Mummius L(uci) / f(ilius) Fab(ia) Ancyra / miles leg(ionis) VII / ann(orum) XXXVI / stipend(iorum) XVI / h(ic) s(itus) e(st) // Arma bis octonis felicia qui tulit annis / hic situs est fato Mummius ipse suo / si sapiunt obiti data munera percipis am(pla) / et recipis nostrae pignus amicitiae / hoc tibi cum titulo posuit Cornelius Chrestus / et dixit lachrymans(!) sit tibi ter(r)a levis // M(arcus) Cornelius M(arci) l(ibertus) / Chrestus pos(u)it","Lucius Mummius Luci filius Fabia Ancyra miles legionis VII annorum XXXVI stipendiorum XVI hic situs est Arma bis octonis felicia qui tulit annis hic situs est fato Mummius ipse suo si sapiunt obiti data munera percipis ampla et recipis nostrae pignus amicitiae hoc tibi cum titulo posuit Cornelius Chrestus et dixit lachrymans sit tibi terra levis Marcus Cornelius Marci libertus Chrestus posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Trilj / Tilurium","Tilurium","Trilj","liberti/libertae, milites, nomen singulare, praenomen et nomen, tria nomina, viri",43.6139,16.689,1
"24",845,468797,"EDCS-16900021","HD028177",9,42,"Q(uintus) Marcius / Q(uinti) f(ilius) Cor(nelia) Bassus / dom(o) Benevento / mil(es) leg(ionis) VII an(norum) / [---] stip(endiorum) XVII / [h(ic) s(itus)] e(st) t(estamento) f(ieri) i(ussit) / [ex arb]itratu / [M]aximi","Quintus Marcius Quinti filius Cornelia Bassus domo Benevento miles legionis VII annorum stipendiorum XVII hic situs est testamento fieri iussit ex arbitratu Maximi","epitaph","epitaph","stele","Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj","milites, nomen singulare, tria nomina, viri",43.6139,16.689,1
"25",1177,469140,"EDCS-28300164","HD058166",9,42,"T(itus) Cominius / C(ai) f(ilius) R[o]milia / Ateste miles / leg(ionis) XI anno/rum XL stip(endiorum) XVI / h(ic) s(itus) e(st) frat[e]r / fratri posuit / vixsi(!) quoad potui sem/per bene pauper honeste / [fr]audavi nullum nunc iuvat / [os]sa mea","Titus Cominius Cai filius Romilia Ateste miles legionis XI annorum XL stipendiorum XVI hic situs est frater fratri posuit vixsi quoad potui semper bene pauper honeste fraudavi nullum nunc iuvat ossa mea","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"26",1439,469412,"EDCS-30301406","HD058275",9,42,"------]IL(?) / [--- mil(---)] leg(ionis) XI / [tess]erar(i--) [---] / [---] corni/[culari-- ---?] / leg(ati) Aug(usti) / [---]I(?)PIO[------","IL mil legionis XI tesserari corniculari legati Augusti IPIO","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Knin / Burnum","Ninia","Knin, bei","milites, viri",44.0408,16.1994,1
"27",2505,470507,"EDCS-30301392","HD061586",9,42,"M(arcus) Fraxsanius(!) Sex(ti) f(ilius) / Pol(lia) domo Regio Lepido / veteranus leg(ionis) XI eques / annorum XLIIII stipendiorum XXV donatus / phaleris torquibus / armillis h(ic) s(itus) e(st) / Primu(s) l(ibertus) pro meritis","Marcus Fraxsanius Sexti filius Pollia domo Regio Lepido veteranus legionis XI eques annorum XLIIII stipendiorum XXV donatus phaleris torquibus armillis hic situs est Primus libertus pro meritis","epitaph","epitaph","cliff","Dalmatia","Dalmatia","Roski slap","NULL","Skradin - Kistanje, zwischen","liberti/libertae, milites, nomen singulare, viri",43.8227,15.9208,1
"28",2698,470701,"EDCS-28300147","HD061590",9,42,"T(itus) Cillius / T(iti) f(ilius) Fab(ia) / domo Lara/nda vet(eranus) / leg(ionis) XI ann(orum) LXX / stipendioru(m) / [X?]XXIIX / [--]E[--]","Titus Cillius Titi filius Fabia domo Laranda veteranus legionis XI annorum LXX stipendiorum XXXIIX E","epitaph","epitaph","cliff","Dalmatia","Dalmatia","Skradin / Scardona","NULL","Skradin - Kistanje, zwischen","milites, praenomen et nomen, viri",43.8227,15.9208,1
"29",6846,475307,"EDCS-10000895","HD034498",-30,50,"------ ann(os)] / XIIII h(ic) s(itus) [e(st)] / L(ucius) Cominius [L(uci)? f(ilius)] / M(arcus) Magius M(arci) [f(ilius)] soceio(!) suo / fece[r]unt","annos XIIII hic situs est Lucius Cominius Luci filius Marcus Magius Marci filius soceio suo fecerunt","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Zadar / Iader","Iader","Zadar","praenomen et nomen, viri",44.115501,15.223778,1
"30",56,467979,"EDCS-57200180","HD057596",1,50,"(H)elviae L(uci) f(iliae) / Maximillae / L(ucius) Cassius / p(osuit)","Helviae Luci filiae Maximillae Lucius Cassius posuit","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Benkovac / Asseria","Asseria","Benkovac","mulieres, praenomen et nomen, tria nomina, viri",44.0103,15.6844,1
"31",290,468220,"EDCS-30200435","HD035403",1,50,"Remmo / Saeconis / f(ilius) mil(es) coh(ortis) I(?) / Mo[nt(anorum)] ann(orum) / [------","Remmo Saeconis filius miles cohortis I Montanorum annorum","epitaph","epitaph","stele","Dalmatia","Dalmatia","Burnum","Burnum","Kistanje","milites, nomen singulare, viri",44.0317,15.9936,1
"32",988,468941,"EDCS-30200139","HD021258",1,50,"------ mil(es) leg(ionis) eiusd]em / [--- fr]ater f(aciendum) c(uravit)","miles legionis eiusdem frater faciendum curavit","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Gornji Muc / Andetrium","Andetrium","Muć","viri",43.6922,16.5206,1
"33",1091,469049,"EDCS-10100866","HD034242",1,50,"[Q(uinto)?] Caenio / Q(uinti) f(ilio) [e]q(uiti) coh(ortis) / [II]I Alpinoru[m] / [d]omo [V]e[l]au/[no] ann(orum) [---] / st[ip(endiorum)] XX[---] / [------","Quinto Caenio Quinti filio equiti cohortis III Alpinorum domo Velauno annorum stipendiorum XX","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Hardomilje / Bigeste","Bigeste","Ljubuški","milites, viri",43.1818,17.5271,1
"34",1112,469070,"EDCS-51400004","HD065033",1,50,"L(ucius) Vettius M(arci) [f(ilius)] / Maec(ia) Secun[dus] / Libarn[a] vet(eranus) le[g(ionis)] / VII vivus [f]ecit s[ibi] / et Vettiae L(uci) f(iliae) Ver[ae] / et Vettiae L(uci) l(ibertae) S[---]","Lucius Vettius Marci filius Maecia Secundus Libarna veteranus legionis VII vivus fecit sibi et Vettiae Luci filiae Verae et Vettiae Luci libertae S","epitaph","epitaph","stele","Dalmatia","Dalmatia","Hrvace","Aequum","Hrvace","liberti/libertae, milites, mulieres, tria nomina, viri",43.7423,16.6547,1
"35",1231,469195,"EDCS-10000854","HD034391",1,50,"Heras Ennom/ai f(ilius) mil(es) c(oh)or(tis) II / Cyrr(hestarum) do(mo) Cyr(rh)o / ann(orum) L sti(pendiorum) XXII h(ic) s(itus) e(st) / [---]raeus Ab/emmi f(ilius) (h)er(es) pos(uit)","Heras Ennomai filius miles cohortis II Cyrrhestarum domo Cyrrho annorum L stipendiorum XXII hic situs est raeus Abemmi filius heres posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, nomen singulare, viri",44.0317,15.9936,1
"36",1236,469200,"EDCS-10000859","HD034394",1,50,"C(aius) Virius C(ai) l(ibertus) / Vitalis annor(um) / VI h(ic) s(itus) e(st) / C(aius) Virius et Neuma / mater posuere","Caius Virius Cai libertus Vitalis annorum VI hic situs est Caius Virius et Neuma mater posuere","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","liberti/libertae, mulieres, nomen singulare, praenomen et nomen, tria nomina, viri",44.0317,15.9936,1
"37",1251,469215,"EDCS-10101845","HD025912",1,50,"Dacnas / Apsaei f(ilius) / mil(es) coh(ortis) II / Cyrrhestaru(m) / dom(o) Berea / ann(orum) L stip(endiorum) XXIV / h(ic) s(itus) e(st)","Dacnas Apsaei filius miles cohortis II Cyrrhestarum domo Berea annorum L stipendiorum XXIV hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, nomen singulare, viri",44.0317,15.9936,1
"38",1942,469928,"EDCS-31200686","HD059929",1,50,"T(itus) Ap(p)ul(eius)","Titus Appuleius","epitaph","epitaph","urn","Dalmatia","Dalmatia","Nin / Aenona","Aenona","Nin","praenomen et nomen, viri",44.2435,15.1842,1
"39",2312,470310,"EDCS-10101861","HD035427",1,50,"L(ucio) Clodio / Q(uinti) f(ilio) / IIII","Lucio Clodio Quinti filio IIII","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","praenomen et nomen, viri",44.0103,15.6844,1
"40",2434,470435,"EDCS-30900101","HD057992",1,50,"P(ublio)(?) Octavio / [-] f(ilio) Serg(ia) / Certo dec(urioni) / P(ublius) Octaviu[s] / Placidus L(uci) f(ilius) / [fra]ter v(ivus) [f(ecit)]","Publio Octavio filio Sergia Certo decurioni Publius Octavius Placidus Luci filius frater vivus fecit","epitaph","epitaph","altar","Dalmatia","Dalmatia","Rab, Otok / Arba","Arba","Rab","ordo decurionum, tria nomina, viri",44.7565,14.7596,1
"41",2509,470511,"EDCS-57100061","HD034023",1,50,"Verzo / BB[--]A(?)I / nepos(?)","Verzo BB AI nepos","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ruduse / Rudusa","Aequum","Sinj","viri",43.7423,16.6547,1
"42",2574,470577,"EDCS-09001558","HD003409",1,50,"Quarta / Livia / se viva / sibi fecit","Quarta Livia se viva sibi fecit","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Senj / Segna / Zengg / Senia","Senia","Senj","mulieres, tria nomina",44.9931,14.902,1
"43",2603,470606,"EDCS-07400600","HD004506",1,50,"Paio Totius / Implant(i?) / filia Cuio","Paio Totius Implanti filia Cuio","epitaph","epitaph","stele","Dalmatia","Dalmatia","Sinj / Osinium","Aequum","Sinj","mulieres, nomen singulare, tria nomina, viri",43.7423,16.6547,1
"44",2604,470607,"EDCS-07400601","HD004089",1,50,"Daico Samuio Versoni(s) / filia an(n)orum III","Daico Samuio Versonis filia annorum III","epitaph","epitaph","stele","Dalmatia","Dalmatia","Sinj / Osinium","Aequum","Sinj","mulieres, nomen singulare, tria nomina, viri",43.7423,16.6547,1
"45",6223,474670,"EDCS-10100891","HD034293",1,50,"L(ucius) Fabius C(ai) f(ilius) / Serg(ia) Conana / ann(orum) XX[---] / h(ic) s(itus) [e(st)] / C(aius) Fabius pa[ter] / filio posuit","Lucius Fabius Cai filius Sergia Conana annorum XX hic situs est Caius Fabius pater filio posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Trilj / Tilurium","Tilurium","Trilj","praenomen et nomen, tria nomina, viri",43.6139,16.689,1
"46",6340,474792,"EDCS-08900511","HD004165",1,50,"Pusil(l)a A/l(l)ia S(puri) f(ilia) / s(ita)","Pusilla Allia Spuri filia sita","epitaph","epitaph","stele","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","mulieres, tria nomina",43.0801,17.625,1
"47",6393,474845,"EDCS-26600674","HD051073",1,50,"Cn(aeus) Magius Cn(aei) f(ilius) / Palat(ina) veteranus / s(itus)","Cnaeus Magius Cnaei filius Palatina veteranus situs","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","milites, praenomen et nomen, viri",43.0801,17.625,1
"48",6396,474848,"EDCS-27500162","HD053445",1,50,"L(ucius) Riccius L(uci) f(ilius) Vel(ina) / Pessinunte ann(orum) LX vet(eranus) / Marcia Maxima uxor / L(ucius) Riccius L(uci) f(ilius) Valens / L(ucius) Riccius L(uci) f(ilius) Gallus / Riccia L(uci) [f(ilia)] Bulla / h(ic) s(iti) s(unt) / L(ucius) Atilius L(uci) f(ilius) Vel(ina) veter(anus) leg(ionis) VII / avunculo suo posuit et sibi","Lucius Riccius Luci filius Velina Pessinunte annorum LX veteranus Marcia Maxima uxor Lucius Riccius Luci filius Valens Lucius Riccius Luci filius Gallus Riccia Luci filia Bulla hic siti sunt Lucius Atilius Luci filius Velina veteranus legionis VII avunculo suo posuit et sibi","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Vid / Narona","Narona","Čapljina","milites, mulieres, praenomen et nomen, viri",43.0645,17.6884,1
"49",6408,474860,"EDCS-26600678","HD051068",1,50,"C(aius) Catellius / C(ai) l(ibertus) Stab(i)l(i)[s] / C(aius) Catellius / C(ai) l(ibertus) Licinus / IIIIIIvir(i?) / t(estamento) f(ieri) i(usserunt)","Caius Catellius Cai libertus Stabilis Caius Catellius Cai libertus Licinus IIIIII viri testamento fieri iusserunt","epitaph","epitaph","stele","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","liberti/libertae, seviri Augustales, tria nomina, viri",43.0801,17.625,1
"50",6432,474884,"EDCS-26600640","HD050364",1,50,"[[------]] / C(ai) l(iberta) Fortu[nata] / an(norum) h(ic) s(ita) e(st) XIIX / si pietas prodest / &lt;c=Q&gt;uiquam vixisse / modeste vos precor / o Mane[s sit] mihi / terra lev[i]s / libertas [cui] olim fuerat / promissa e[s]t ante ditis sub / fatum venit [i]n arbitrium / vivite felices quibu[s] // est Fortuna superste[s] / spenque(!) meam oppress[i]t / fatus in Hiluricum(!) ","Cai liberta Fortunata annorum hic sita est XIIX si pietas prodest lt c gt uiquam vixisse modeste vos precor o Manes sit mihi terra levis libertas cui olim fuerat promissa est ante ditis sub fatum venit in arbitrium vivite felices quibus est Fortuna superstes spen que meam oppressit fatus in Hiluricum","epitaph","epitaph","stele","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","liberti/libertae, mulieres, tria nomina",43.0801,17.625,1
"51",6448,474900,"EDCS-26600646","HD050263",1,50,"L(ucius) Pomponiu[s] / Sp(uri) f(ilius) Longinu[s] / ex testamen(to) / s(itus)","Lucius Pomponius Spuri filius Longinus ex testamento situs","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","tria nomina, viri",43.0801,17.625,1
"52",6731,475190,"EDCS-28400162","HD060142",1,50,"C(aio) Allio T(iti) f(ilio) Fab(ia) Luc(o) / veter(ano) leg(ionis) XX / C(aio) Allio Prisco f(ilio) / ann(orum) X Allia C(ai) l(iberta) Mete / patrono et filio / viva b(e)ne merenti / in fronte p(edes) [X in agr(o)] p(edes) XVI / et C(aio) Allio Vi[tal]i fil[i]o","Caio Allio Titi filio Fabia Luco veterano legionis XX Caio Allio Prisco filio annorum X Allia Cai liberta Mete patrono et filio viva bene merenti in fronte pedes X in agro pedes XVI et Caio Allio Vitali filio","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Zadar / Iader","Iader","Zadar","liberti/libertae, milites, mulieres, praenomen et nomen, tria nomina, viri",44.115501,15.223778,1
