"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_inscription_auto","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude","count"
"23",288,468218,"EDCS-30200434","HD031512",1,42,"M(arcus) Domitius / M(arci) f(ilius) Fabia Sev/erus Brixsia(!) / miles leg(ionis) XI / ann(orum) XXX / stip(endiorum) VIII h(ic) s(itus) e(st) / heres posuit","Marcus Domitius Marci filius Fabia Severus Brixsia miles legionis XI annorum XXX stipendiorum VIII hic situs est heres posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"24",681,468631,"EDCS-00380801","HD039996",1,42,"C(aius) Iulius C(ai) f(ilius) / Vel(ina) domo / Pessinunte / vet(eranus) leg(ionis) VII / ann(orum) XLV stip(endiorum) / XXV h(ic) s(itus) e(st) / C(aius) Mummius p(osuit)","Caius Iulius Cai filius Velina domo Pessinunte veteranus legionis VII annorum XLV stipendiorum XXV hic situs est Caius Mummius posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Dugopolje / Salona","Salonae","Dugopolje","milites, praenomen et nomen, viri",43.5384,16.4743,1
"25",822,468774,"EDCS-30100406","HD054439",1,42,"C(aius) Longin(i)us C(ai) f(ilius) / Cor(nelia) Amblada / mil(es) leg(ionis) VII an(norum) XL / stip(endiorum) XXI h(ic) s(itus) e(st) / frater fratri","Caius Longinius Cai filius Cornelia Amblada miles legionis VII annorum XL stipendiorum XXI hic situs est frater fratri","epitaph","epitaph","stele","Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj","milites, praenomen et nomen, viri",43.6139,16.689,1
"26",1089,469047,"EDCS-10100864","HD034239",1,42,"M(arcus) Livius M(arci) f(ilius) Pal(atina) dom(o) Aloro veteranus leg(ionis) VII an(norum) L stip(endiorum) XXVI h(ic) s(itus) e(st) t(estamento) f(ieri) i(ussit)","Marcus Livius Marci filius Palatina domo Aloro veteranus legionis VII annorum L stipendiorum XXVI hic situs est testamento fieri iussit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Hardomilje / Bigeste","Bigeste","Ljubuški","milites, tria nomina, viri",43.1818,17.5271,1
"27",1090,469048,"EDCS-10100865","HD034241",1,42,"T(itus) Varius T(iti) f(ilius) / Vel(ina) domo / Pessinunte / vet(eranus) leg(ionis) VII / an(norum) L sti(pendiorum) XXIX / h(ic) s(itus) e(st) her(es) pos(uit)","Titus Varius Titi filius Velina domo Pessinunte veteranus legionis VII annorum L stipendiorum XXIX hic situs est heres posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Hardomilje / Bigeste","Bigeste","Ljubuški","praenomen et nomen, viri",43.1818,17.5271,1
"28",6231,474678,"EDCS-03300744","HD040157",1,42,"L(ucius) Mummius L(uci) / f(ilius) Fab(ia) Ancyra / miles leg(ionis) VII / ann(orum) XXXVI / stipend(iorum) XVI / h(ic) s(itus) e(st) // Arma bis octonis felicia qui tulit annis / hic situs est fato Mummius ipse suo / si sapiunt obiti data munera percipis am(pla) / et recipis nostrae pignus amicitiae / hoc tibi cum titulo posuit Cornelius Chrestus / et dixit lachrymans(!) sit tibi ter(r)a levis // M(arcus) Cornelius M(arci) l(ibertus) / Chrestus pos(u)it","Lucius Mummius Luci filius Fabia Ancyra miles legionis VII annorum XXXVI stipendiorum XVI hic situs est Arma bis octonis felicia qui tulit annis hic situs est fato Mummius ipse suo si sapiunt obiti data munera percipis ampla et recipis nostrae pignus amicitiae hoc tibi cum titulo posuit Cornelius Chrestus et dixit lachrymans sit tibi terra levis Marcus Cornelius Marci libertus Chrestus posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Trilj / Tilurium","Tilurium","Trilj","liberti/libertae, milites, nomen singulare, praenomen et nomen, tria nomina, viri",43.6139,16.689,1
"29",845,468797,"EDCS-16900021","HD028177",9,42,"Q(uintus) Marcius / Q(uinti) f(ilius) Cor(nelia) Bassus / dom(o) Benevento / mil(es) leg(ionis) VII an(norum) / [---] stip(endiorum) XVII / [h(ic) s(itus)] e(st) t(estamento) f(ieri) i(ussit) / [ex arb]itratu / [M]aximi","Quintus Marcius Quinti filius Cornelia Bassus domo Benevento miles legionis VII annorum stipendiorum XVII hic situs est testamento fieri iussit ex arbitratu Maximi","epitaph","epitaph","stele","Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj","milites, nomen singulare, tria nomina, viri",43.6139,16.689,1
"30",1177,469140,"EDCS-28300164","HD058166",9,42,"T(itus) Cominius / C(ai) f(ilius) R[o]milia / Ateste miles / leg(ionis) XI anno/rum XL stip(endiorum) XVI / h(ic) s(itus) e(st) frat[e]r / fratri posuit / vixsi(!) quoad potui sem/per bene pauper honeste / [fr]audavi nullum nunc iuvat / [os]sa mea","Titus Cominius Cai filius Romilia Ateste miles legionis XI annorum XL stipendiorum XVI hic situs est frater fratri posuit vixsi quoad potui semper bene pauper honeste fraudavi nullum nunc iuvat ossa mea","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"31",1439,469412,"EDCS-30301406","HD058275",9,42,"------]IL(?) / [--- mil(---)] leg(ionis) XI / [tess]erar(i--) [---] / [---] corni/[culari-- ---?] / leg(ati) Aug(usti) / [---]I(?)PIO[------","IL mil legionis XI tesserari corniculari legati Augusti IPIO","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Knin / Burnum","Ninia","Knin, bei","milites, viri",44.0408,16.1994,1
"32",2505,470507,"EDCS-30301392","HD061586",9,42,"M(arcus) Fraxsanius(!) Sex(ti) f(ilius) / Pol(lia) domo Regio Lepido / veteranus leg(ionis) XI eques / annorum XLIIII stipendiorum XXV donatus / phaleris torquibus / armillis h(ic) s(itus) e(st) / Primu(s) l(ibertus) pro meritis","Marcus Fraxsanius Sexti filius Pollia domo Regio Lepido veteranus legionis XI eques annorum XLIIII stipendiorum XXV donatus phaleris torquibus armillis hic situs est Primus libertus pro meritis","epitaph","epitaph","cliff","Dalmatia","Dalmatia","Roski slap","NULL","Skradin - Kistanje, zwischen","liberti/libertae, milites, nomen singulare, viri",43.8227,15.9208,1
"33",2698,470701,"EDCS-28300147","HD061590",9,42,"T(itus) Cillius / T(iti) f(ilius) Fab(ia) / domo Lara/nda vet(eranus) / leg(ionis) XI ann(orum) LXX / stipendioru(m) / [X?]XXIIX / [--]E[--]","Titus Cillius Titi filius Fabia domo Laranda veteranus legionis XI annorum LXX stipendiorum XXXIIX E","epitaph","epitaph","cliff","Dalmatia","Dalmatia","Skradin / Scardona","NULL","Skradin - Kistanje, zwischen","milites, praenomen et nomen, viri",43.8227,15.9208,1
"34",5568,473900,"EDCS-05000667","HD039722",9,42,"Q(uintus) Valerius / Q(uinti) f(ilius) Corn(elia) / Edessa mil(es) leg(ionis) VII ann(orum) / XXXV stip(endiorum) XII / t(estamento) f(ieri) i(ussit) L(ucius) Valerius / h(eres) p(osuit) et Valeria / Quinta l(iberta) h(ic) s(ita) e(st)","Quintus Valerius Quinti filius Cornelia Edessa miles legionis VII annorum XXXV stipendiorum XII testamento fieri iussit Lucius Valerius heres posuit et Valeria Quinta liberta hic sita est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","liberti/libertae, milites, mulieres, praenomen et nomen, viri",43.5384,16.4743,1
"35",6846,475307,"EDCS-10000895","HD034498",-30,50,"------ ann(os)] / XIIII h(ic) s(itus) [e(st)] / L(ucius) Cominius [L(uci)? f(ilius)] / M(arcus) Magius M(arci) [f(ilius)] soceio(!) suo / fece[r]unt","annos XIIII hic situs est Lucius Cominius Luci filius Marcus Magius Marci filius soceio suo fecerunt","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Zadar / Iader","Iader","Zadar","praenomen et nomen, viri",44.115501,15.223778,1
"36",56,467979,"EDCS-57200180","HD057596",1,50,"(H)elviae L(uci) f(iliae) / Maximillae / L(ucius) Cassius / p(osuit)","Helviae Luci filiae Maximillae Lucius Cassius posuit","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Benkovac / Asseria","Asseria","Benkovac","mulieres, praenomen et nomen, tria nomina, viri",44.0103,15.6844,1
"37",290,468220,"EDCS-30200435","HD035403",1,50,"Remmo / Saeconis / f(ilius) mil(es) coh(ortis) I(?) / Mo[nt(anorum)] ann(orum) / [------","Remmo Saeconis filius miles cohortis I Montanorum annorum","epitaph","epitaph","stele","Dalmatia","Dalmatia","Burnum","Burnum","Kistanje","milites, nomen singulare, viri",44.0317,15.9936,1
"38",988,468941,"EDCS-30200139","HD021258",1,50,"------ mil(es) leg(ionis) eiusd]em / [--- fr]ater f(aciendum) c(uravit)","miles legionis eiusdem frater faciendum curavit","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Gornji Muc / Andetrium","Andetrium","Muć","viri",43.6922,16.5206,1
"39",1091,469049,"EDCS-10100866","HD034242",1,50,"[Q(uinto)?] Caenio / Q(uinti) f(ilio) [e]q(uiti) coh(ortis) / [II]I Alpinoru[m] / [d]omo [V]e[l]au/[no] ann(orum) [---] / st[ip(endiorum)] XX[---] / [------","Quinto Caenio Quinti filio equiti cohortis III Alpinorum domo Velauno annorum stipendiorum XX","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Hardomilje / Bigeste","Bigeste","Ljubuški","milites, viri",43.1818,17.5271,1
"40",1112,469070,"EDCS-51400004","HD065033",1,50,"L(ucius) Vettius M(arci) [f(ilius)] / Maec(ia) Secun[dus] / Libarn[a] vet(eranus) le[g(ionis)] / VII vivus [f]ecit s[ibi] / et Vettiae L(uci) f(iliae) Ver[ae] / et Vettiae L(uci) l(ibertae) S[---]","Lucius Vettius Marci filius Maecia Secundus Libarna veteranus legionis VII vivus fecit sibi et Vettiae Luci filiae Verae et Vettiae Luci libertae S","epitaph","epitaph","stele","Dalmatia","Dalmatia","Hrvace","Aequum","Hrvace","liberti/libertae, milites, mulieres, tria nomina, viri",43.7423,16.6547,1
"41",1231,469195,"EDCS-10000854","HD034391",1,50,"Heras Ennom/ai f(ilius) mil(es) c(oh)or(tis) II / Cyrr(hestarum) do(mo) Cyr(rh)o / ann(orum) L sti(pendiorum) XXII h(ic) s(itus) e(st) / [---]raeus Ab/emmi f(ilius) (h)er(es) pos(uit)","Heras Ennomai filius miles cohortis II Cyrrhestarum domo Cyrrho annorum L stipendiorum XXII hic situs est raeus Abemmi filius heres posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, nomen singulare, viri",44.0317,15.9936,1
"42",1236,469200,"EDCS-10000859","HD034394",1,50,"C(aius) Virius C(ai) l(ibertus) / Vitalis annor(um) / VI h(ic) s(itus) e(st) / C(aius) Virius et Neuma / mater posuere","Caius Virius Cai libertus Vitalis annorum VI hic situs est Caius Virius et Neuma mater posuere","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","liberti/libertae, mulieres, nomen singulare, praenomen et nomen, tria nomina, viri",44.0317,15.9936,1
"43",1251,469215,"EDCS-10101845","HD025912",1,50,"Dacnas / Apsaei f(ilius) / mil(es) coh(ortis) II / Cyrrhestaru(m) / dom(o) Berea / ann(orum) L stip(endiorum) XXIV / h(ic) s(itus) e(st)","Dacnas Apsaei filius miles cohortis II Cyrrhestarum domo Berea annorum L stipendiorum XXIV hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, nomen singulare, viri",44.0317,15.9936,1
"44",1942,469928,"EDCS-31200686","HD059929",1,50,"T(itus) Ap(p)ul(eius)","Titus Appuleius","epitaph","epitaph","urn","Dalmatia","Dalmatia","Nin / Aenona","Aenona","Nin","praenomen et nomen, viri",44.2435,15.1842,1
"45",2312,470310,"EDCS-10101861","HD035427",1,50,"L(ucio) Clodio / Q(uinti) f(ilio) / IIII","Lucio Clodio Quinti filio IIII","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Podgrade / Asseria","Asseria","Benkovac","praenomen et nomen, viri",44.0103,15.6844,1
"46",2434,470435,"EDCS-30900101","HD057992",1,50,"P(ublio)(?) Octavio / [-] f(ilio) Serg(ia) / Certo dec(urioni) / P(ublius) Octaviu[s] / Placidus L(uci) f(ilius) / [fra]ter v(ivus) [f(ecit)]","Publio Octavio filio Sergia Certo decurioni Publius Octavius Placidus Luci filius frater vivus fecit","epitaph","epitaph","altar","Dalmatia","Dalmatia","Rab, Otok / Arba","Arba","Rab","ordo decurionum, tria nomina, viri",44.7565,14.7596,1
"47",2509,470511,"EDCS-57100061","HD034023",1,50,"Verzo / BB[--]A(?)I / nepos(?)","Verzo BB AI nepos","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ruduse / Rudusa","Aequum","Sinj","viri",43.7423,16.6547,1
"48",2574,470577,"EDCS-09001558","HD003409",1,50,"Quarta / Livia / se viva / sibi fecit","Quarta Livia se viva sibi fecit","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Senj / Segna / Zengg / Senia","Senia","Senj","mulieres, tria nomina",44.9931,14.902,1
"49",2603,470606,"EDCS-07400600","HD004506",1,50,"Paio Totius / Implant(i?) / filia Cuio","Paio Totius Implanti filia Cuio","epitaph","epitaph","stele","Dalmatia","Dalmatia","Sinj / Osinium","Aequum","Sinj","mulieres, nomen singulare, tria nomina, viri",43.7423,16.6547,1
"50",2604,470607,"EDCS-07400601","HD004089",1,50,"Daico Samuio Versoni(s) / filia an(n)orum III","Daico Samuio Versonis filia annorum III","epitaph","epitaph","stele","Dalmatia","Dalmatia","Sinj / Osinium","Aequum","Sinj","mulieres, nomen singulare, tria nomina, viri",43.7423,16.6547,1
"51",4875,473083,"EDCS-32700262","HD061552",1,50,"------] Pom(peius) Titullus eq(ues) / [---? do]mo Dertona t(estamento) f(ieri) iussit / [---]ae Secundae uxoris / Cordiae C[---]/ae uxor[i ---] / Secun[d------","Pompeius Titullus eques domo Dertona testamento fieri iussit ae Secundae uxoris Cordiae C ae uxori Secund","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, mulieres, tria nomina, viri",43.5384,16.4743,1
"52",4882,473091,"EDCS-32700270","HD061534",1,50,"------] Tro[m(entina) ---] / [--- trib(uno)] mil(itum) bis l[eg(ionis) ------ // ------ Caes]are [---] / [---]P[------","Tromentina tribuno militum bis legionis Caesare P","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, ordo equester, ordo senatorius, viri",43.5384,16.4743,1
"53",5213,473460,"EDCS-10101053","HD034434",1,50,"M(arcus) Titius M(arci) f(ilius) S[er]/gia domo Isinda / eques leg(ionis) VII anno[r(um)] / XXXV stipend(iorum) X[---] / ex testament(o) fi[eri] / iussit arbitr[atu] / L(uci) Gelli M(arci) f(ili) Serg[ia]","Marcus Titius Marci filius Sergia domo Isinda eques legionis VII annorum XXXV stipendiorum X ex testamento fieri iussit arbitratu Luci Gelli Marci fili Sergia","epitaph","epitaph","stele","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, praenomen et nomen, viri",43.5384,16.4743,1
