"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_inscription_auto","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude","count"
"12",321,468251,"EDCS-31200521","HD057585",1,70,"T(itus) Iulius / T(iti) f(ilius) Cla(udia) / C[el]er / [--- l]eg(ionis) II Aug(ustae) / [---]am ex / [HS ---]XX(--- milibus) test(amento) / f[ieri] iussit","Titus Iulius Titi filius Claudia Celer legionis II Augustae am ex HS XX milibus testamento fieri iussit","building/dedicatory inscription","building/dedicatory inscription","tabula","Dalmatia","Dalmatia","Burnum","Asseria","Benkovac","milites, tria nomina, viri",44.0103,15.6844,1
"13",481,468424,"EDCS-10000760","HD034195",42,100,"M(arco) Caecilio / Saturni/no vet(erano) leg(ionis) XI / C(laudiae) p(iae) f(idelis) et / Viriae P(ubli) l(ibertae) / uxori [--] / [------","Marco Caecilio Saturnino veterano legionis XI Claudiae piae fidelis et Viriae Publi libertae uxori","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Citluk / Aequum","NULL","Otok","liberti/libertae, milites, mulieres, praenomen et nomen, tria nomina, viri",43.7425382,16.6534966,1
"14",647,468595,"EDCS-31900017","HD054781",201,300,"D(is) [M(anibus)] / Q(uinto) Iul(io) Vere[cund---] / |(centurioni) coh(ortis) VIII v[olunt(ariorum) ---?] / [T]itia(?) Spes co[niux] / [-] Iulius Iulia[nus ---]/ [---] pa(ren)t(es) b(ene) m(erenti) p(osuerunt)","Dis Manibus Quinto Iulio Verecund centurioni cohortis VIII voluntariorum Titia Spes coniux Iulius Iulianus parentes bene merenti posuerunt","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Dracevica","NULL","Ljubuški","milites, mulieres, tria nomina, viri",43.2253241,17.5172138,1
"15",690,468640,"EDCS-31200880","HD054809",101,300,"T(itus) Flaviu[s] / Verecundu[s] / Thamaria[n(us)] / IIvir i(ure) d(icundo) / praef(ectus) fab[r(um)] / t(estamento) f(ieri) i(ussit)","Titus Flavius Verecundus Thamarianus II vir iure dicundo praefectus fabrum testamento fieri iussit","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Duklja / Duklje / Rusevine / Doclea","Doclea","Podgorica","milites, ordo decurionum, ordo equester, tria nomina, viri",42.469,19.2615,1
"16",707,468657,"EDCS-58000077","HD022568",71,130,"M(arco) Flavio M(arci) f(ilio) / Quir(ina) / Balbino ann(orum) XV / huic defunct(o) ord[o] / mun(icipii) Docl(eatium) funus / public(um) et statuam / [ped]estre[m] decr(evit) item / [primo Docl(eatium)] honores / qua[n]tos per [l]eges carper[e] / [licuit et statuam] equest[r(em)] / [---] Quir(ina) / [---] statuam / [---]t p(oni) i(ussit) / M(arcus) Flavius Fronto / et Flavia Tertulla / parentes impens(am) adiect(am) / inauraverunt // [M(arco) Fla]vio M(arci) f(ilio) / [Qu]ir(ina) / [Balbin]o ann(orum) XV / [huic def]unct(o) ord(o) / [Docl(eatium) p]r(aeter) funu[s] / [public(um) et st]atuam / [pedestr(em)] decrevi[t] / [item primo ordo D]ocleatiu[m] / [honores q]uantos pe[r] / [leges caper]e liceret e[t] / [statuam e]questr(em) / [M(arcus) Flaviu]s Fronto [et] / [F]lavia T(iti) f(ilia) Tertull[a] / fil[i]o // [M(arcus) Fla]vius Fr[onto et Flavia Te]rt[u]l[la ---]","Marco Flavio Marci filio Quirina Balbino annorum XV huic defuncto ordo municipii Docleatium funus publicum et statuam pedestrem decrevit item primo Docleatium honores quantos per leges carpere licuit et statuam equestrem Quirina statuam t poni iussit Marcus Flavius Fronto et Flavia Tertulla parentes impensam adiectam inauraverunt Marco Flavio Marci filio Quirina Balbino annorum XV huic defuncto ordo Docleatium praeter funus publicum et statuam pedestrem decrevit item primo ordo Docleatium honores quantos per leges capere liceret et statuam equestrem Marcus Flavius Fronto et Flavia Titi filia Tertulla filio Marcus Flavius Fronto et Flavia Tertulla","honorific inscription","honorific inscription","tabula","Dalmatia","Dalmatia","Duklja / Duklje / Rusevine / Doclea","Doclea","Podgorica","mulieres, tria nomina, viri",42.469,19.2615,1
"17",792,468744,"EDCS-30101159","HD045053",1,100,"Gen[io] / [------","Genio","votive inscription","votive inscription","tabula","Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj",NA,43.6139,16.689,1
"18",818,468770,"EDCS-30100402","HD058839",211,300,"D(is) M(anibus) / Aurel(iae) Maximae / def(unctae) ann(orum) X d(ierum) XXX Au/rel(ius) Tertius mil(es) coh(ortis) / VIII vol(untariorum) Ant(oninianae) et Aur(elia) / Apuleia parent(es) fil(iae) / infel(icissimae) b(ene) m(erenti) p(osuerunt)","Dis Manibus Aureliae Maximae defunctae annorum X dierum XXX Aurelius Tertius miles cohortis VIII voluntariorum Antoninianae et Aurelia Apuleia parentes filiae infelicissimae bene merenti posuerunt","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj","milites, mulieres, tria nomina, viri",43.6139,16.689,1
"19",833,468785,"EDCS-31400960","HD064081",1,300,"------] / CO[---] / DI[------ // ------]/NT[------","CO DI NT","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj",NA,43.6139,16.689,1
"20",836,468788,"EDCS-31900028","HD058793",1,300,"------] / [---]us / [--- v]et(eranus) coh(ortis) / [---]ius / [------","us veteranus cohortis ius","NULL",NA,"tabula","Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj","milites, viri",43.6139,16.689,1
"21",905,468857,"EDCS-30800083","HD057193",201,300,"D(is) M(anibus) s(acrum) / Ael(ii) Pinnes et Temus / parentes posuerunt / filio pientissimo / Pinnio militi legi/onis secund(a)es(!) defunc/to Bassianis anno/rum XXXII","Dis Manibus sacrum Aelii Pinnes et Temus parentes posuerunt filio pientissimo Pinnio militi legionis secundaes defuncto Bassianis annorum XXXII","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Glavaticevo","NULL","Konjic","milites, mulieres, tria nomina, viri",43.5040612,18.1041299,1
"22",966,468919,"EDCS-31400636","HD052419",151,300,"I(ovi) O(ptimo) M(aximo) Co(ho)r[tali] / eand(em) ar[a]m I(ovi?) C(ohortali?) / Saturninus / cons(ecravit)","Iovi Optimo Maximo Cohortali eandem aram Iovi Cohortali Saturninus consecravit","votive inscription","votive inscription","tabula","Dalmatia","Dalmatia","Gorazde","NULL","Ustiprača","tria nomina, viri",43.6673112,18.9765501,1
"23",1045,469000,"EDCS-10101868","HD030504",42,69,"[------](?) / [------] / [---] Caesaris Au[g(usti) ---] / inter Sidrinos et / Asseriates Q(uintus) Aebu/tius Liberalis |(centurio) leg(ionis) / XI definit","Caesaris Augusti inter Sidrinos et Asseriates Quintus Aebutius Liberalis centurio legionis XI definit","boundary inscription","boundary inscription","tabula","Dalmatia","Dalmatia","Gradina / Domavium","Sidrona","Benkovac","milites, tria nomina, viri",44.1354,15.7481,1
"24",1086,469044,"EDCS-07400592","HD012581",1,150,"Valeriae Puden/tilles(!) anno(rum) XXXV / T(itus) F(lavius) Maxiarcus c(oniugi) b(ene) m(erenti) / posuit / item Fl(avius) Bennus et Fla(via) Sabina / fili(us) [et f]ili(a) e[i]us","Valeriae Pudentilles annorum XXXV Titus Flavius Maxiarcus coniugi bene merenti posuit item Flavius Bennus et Flavia Sabina filius et filia eius","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Hardomilje / Bigeste","Bigeste","Ljubuški","mulieres, tria nomina, viri",43.1818,17.5271,1
"25",1107,469065,"EDCS-66200164","HD039809",1,200,"[---]s Gem/[---] coh(ortis) / [c]orni[cularius] / [------","s Gem cohortis cornicularius","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Hardomilje / Bigeste","Bigeste","Ljubuški","milites, viri",43.1818,17.5271,1
"26",1118,469076,"EDCS-30100677","HD034235",31,70,"------] / tur(ma) Ne[potis?] / ann(orum) XLV [---] / t(estamento) [f(ieri) i(ussit)] / Neriu[s ------","turma Nepotis annorum XLV testamento fieri iussit Nerius","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Humac / Bigeste","Bigeste","Ljubuški","milites, nomen singulare, viri",43.1818,17.5271,1
"27",1175,469138,"EDCS-28300162","HD058165",42,100,"L(ucius) Cassius L(uci) f(ilius) / Trom(entina) Marti/alis Aq(uae) Sta(tiellae) / mil(es) leg(ionis) XI / C(laudiae) p(iae) f(idelis) / |(centuria) Pulpidi Sil/vestris / stip(endiorum) XII an(norum) XXXV / t(itulum) f(ieri) i(ussit) h(eres) f(aciendum) c(uravit)","Lucius Cassius Luci filius Tromentina Martialis Aquae Statiellae miles legionis XI Claudiae piae fidelis centuria Pulpidi Silvestris stipendiorum XII annorum XXXV titulum fieri iussit heres faciendum curavit","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"28",1177,469140,"EDCS-28300164","HD058166",9,42,"T(itus) Cominius / C(ai) f(ilius) R[o]milia / Ateste miles / leg(ionis) XI anno/rum XL stip(endiorum) XVI / h(ic) s(itus) e(st) frat[e]r / fratri posuit / vixsi(!) quoad potui sem/per bene pauper honeste / [fr]audavi nullum nunc iuvat / [os]sa mea","Titus Cominius Cai filius Romilia Ateste miles legionis XI annorum XL stipendiorum XVI hic situs est frater fratri posuit vixsi quoad potui semper bene pauper honeste fraudavi nullum nunc iuvat ossa mea","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"29",1189,469153,"EDCS-31300272","HD058464",88,96,"[Termini p]o[s(iti) inter p]ra/ta leg(ionis) [e]t fines / roboreti Fla(vi) / Marc(iani) per Augu/stianum Belli/c(i?)um proc(uratorem) / Aug(usti)","Termini positi inter prata legionis et fines roboreti Flavi Marciani per Augustianum Bellicium procuratorem Augusti","boundary inscription","boundary inscription","tabula","Dalmatia","Dalmatia","Ivosevci / Burnum","NULL","Biskupija","ordo equester, tria nomina, viri",44.0160408,16.0072244,1
"30",1194,469158,"EDCS-30100695","HD035395",51,52,"[Ti(berius) Claudius Drusi] / f(ilius) Ca[es]ar Aug(ustus) G[erman(icus)] / pont[if]ex maximu[s tr(ibunicia) p(otestate) XI] / imp(erator) XX[---] co(n)s(ul) V censo[r p(ater) p(atriae)] / P(ublio) Ante[io R]ufo leg(ato) p[ro pr(aetore)] / [f(aciendum)] c(uravit)","Tiberius Claudius Drusi filius Caesar Augustus Germanicus pontifex maximus tribunicia potestate XI imperator XX consul V censor pater patriae Publio Anteio Rufo legato pro praetore faciendum curavit","building/dedicatory inscription","building/dedicatory inscription","tabula","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Ervenik - Kistanje","Augusti/Augustae, ordo senatorius, tria nomina, viri",44.0317,15.9936,1
"31",1404,469374,"EDCS-10100959","HD034154",1,300,"------] / mil(iti) co[h(ortis) ---] / eq(uiti) ex s[ing(ularibus) Aug(usti) domo] / Vero&lt;n?=M&gt;a / A[---] / dicend[---] ","militi cohortis equiti ex singularibus Augusti domo Vero lt n=M gt a A dicend","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Klis / Clissa","Salonae","Klis","milites, viri",43.5384,16.4743,1
"32",1438,469411,"EDCS-30301405","HD058258",42,100,"------ T?]ert/ul(l)i[u]s Novar(ia) / m(iles) leg(ionis) XI C(laudiae) p(iae) f(idelis) / |(centuria) Cai Verecun(di) / an(norum) XXIIX stip(endiorum) / XXII t(estamento)(?) p(oni)(?) [i(usst)?]","Tertullius Novaria miles legionis XI Claudiae piae fidelis centuria Cai Verecundi annorum XXIIX stipendiorum XXII testamento poni iusst","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Knin / Burnum","Ninia","Knin, bei","milites, praenomen et nomen, viri",44.0408,16.1994,1
"33",1439,469412,"EDCS-30301406","HD058275",9,42,"------]IL(?) / [--- mil(---)] leg(ionis) XI / [tess]erar(i--) [---] / [---] corni/[culari-- ---?] / leg(ati) Aug(usti) / [---]I(?)PIO[------","IL mil legionis XI tesserari corniculari legati Augusti IPIO","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Knin / Burnum","Ninia","Knin, bei","milites, viri",44.0408,16.1994,1
"34",1440,469413,"EDCS-30301407","HD058267",10,100,"------] / [---] Q(uinti) f(ilius) Scap(tia) [---] / [---]us Flore[ntia ---] / [--- m]il(es) leg(ionis) XI [------","Quinti filius Scaptia us Florentia miles legionis XI","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Knin / Burnum","Ninia","Knin, bei","milites, viri",44.0408,16.1994,1
"35",1460,469433,"EDCS-30301428","HD058387",1,300,"------] le&lt;g=C&gt;(ionis) / [--- si]bi / [------ ","le lt g gt ionis sibi","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Knin / Burnum","NULL","Biskupija","milites",44.04085,16.199433,1
"36",1467,469440,"EDCS-32300042","HD058128",10,17,"------ P(ubli--)] Corn[eli-- P(ubli)? f(ili--)?] / [Dola]be[ll--? ------","Publi Corneli Publi fili Dolabell","honorific inscription","honorific inscription","tabula","Dalmatia","Dalmatia","Knin / Burnum","Burnum","Kistanje",NA,44.0317,15.9936,1
"37",1469,469442,"EDCS-32300044","HD058147",101,300,"------]M[---] / [---] mil(es) c[oh(ortis) ---] / [---] ann(orum) [---] / [---]eiu[------","M miles cohortis annorum eiu","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Knin / Burnum","Burnum","Kistanje","milites, viri",44.0317,15.9936,1
"38",1470,469443,"EDCS-32300045","HD058149",101,300,"------ m]il(es) coh(ortis) [---] / [---? p(iae)] f(idelis) ann(orum) [------","miles cohortis piae fidelis annorum","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Knin / Burnum","Burnum","Kistanje","milites, viri",44.0317,15.9936,1
"39",1747,469725,"EDCS-10000216","HD021619",14,37,"[Divo] Augusto et / [T]i(berio) Caes[a]ri Aug(usti) f(ilio) Aug(usto) / sa[cr]um / veterani pagi Scunastic(i) / quibus colonia Naronit(ana) / agros dedit // Divo Augusto et / Ti(berio) Caesari Aug(usti) f(ilio) Aug(usto) / sacrum / veterani pagi Scunast(ici) / quibus colon(ia) Naroni(tana) / agros dedit","Divo Augusto et Tiberio Caesari Augusti filio Augusto sacrum veterani pagi Scunastici quibus colonia Naronitana agros dedit Divo Augusto et Tiberio Caesari Augusti filio Augusto sacrum veterani pagi Scunastici quibus colonia Naronitana agros dedit","votive inscription","votive inscription","tabula","Dalmatia","Dalmatia","Ljubuski / Mlade / Bigeste","Bigeste","Ljubuški","Augusti/Augustae, milites, viri",43.1818,17.5271,1
"40",1750,469728,"EDCS-08901077","HD004479",14,37,"L(ucius) Gavius L(uci) f(ilius) Pub(lilia) Ve/rona vet(eranus) leg(ionis) XV se / vivo fecit / et M(arco) Gavio fratri / et liberto Hilaro","Lucius Gavius Luci filius Publilia Verona veteranus legionis XV se vivo fecit et Marco Gavio fratri et liberto Hilaro","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Ljubuski / Mlade / Bigeste","Bigeste","Ljubuški","liberti/libertae, milites, nomen singulare, praenomen et nomen, viri",43.1818,17.5271,1
"41",1753,469731,"EDCS-56900086","HD060405",1,300,"------?]SI(?)[---] / vi[xit? ---? a?]/n(os) X(?)[------","SI vixit anos X","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Ljubuski / Mlade / Bigeste","Bigeste","Ljubuški",NA,43.1818,17.5271,1
"42",1771,469749,"EDCS-31400212","HD055852",195,196,"[Imp(erator) Caes(ar) L(ucius) Septimius] / [Severus Pius Pe]rti[nax] / [Aug(ustus) Arab(cius) Adiab(enicus) p]ont(ifex) [max(imus)] / [trib(unicae) potestat]is III[-? imp(erator) V---] / [co(n)s(ul) II proco(n)]s(ul) [---] / [------ // ------] / [--- cura?]nte M(arco) I(?)I(?)[---] / [---]nte coh(or-) [---] / miliar[ia---]","Imperator Caesar Lucius Septimius Severus Pius Pertinax Augustus Arabcius Adiabenicus pontifex maximus tribunicae potestatis III imperator V consul II proconsul curante Marco II nte cohor miliaria","building/dedicatory inscription","building/dedicatory inscription","tabula","Dalmatia","Dalmatia","Makljenovac","NULL","Doboj","milites, viri",44.7072623,18.0640574,1
"43",1772,469750,"EDCS-32500156","HD052633",101,200,"------] / [---]m[u]s(?) tr[i]b(unus)(?) / [c]oh(ortis) eius[d]em / [p]raef(ectus) coh(ortis) I Fl(aviae) / [Hi]spano[r]um","mus tribunus cohortis eiusdem praefectus cohortis I Flaviae Hispanorum","votive inscription","votive inscription","tabula","Dalmatia","Dalmatia","Makljenovac","NULL","Doboj","milites, ordo equester, viri",44.7072623,18.0640574,1
"44",1774,469752,"EDCS-32201031","HD058562",1,300,"D(is) M(anibus) // Septimio A[---]/ vet&lt;e=F&gt;rano v[ixit] / an(nos) LII Titia [---] / [m]arito pie[ntis]/[si]mo et si[bi] / [---]C[---] / [---]B[------ ","Dis Manibus Septimio A vet lt e gt rano vixit annos LII Titia marito pientissimo et sibi C B","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Makljenovac","NULL","Doboj","milites, mulieres, tria nomina, viri",44.7072623,18.0640574,1
"45",1809,469794,"EDCS-41600118","HD061432",101,170,"[D(is)] M(anibus) s(acrum) / [---] dec(urioni?) II(viro?) vix(it) an(nos) LV / [---]NT(?) atfines(!) et V(---) IPA[-](?) / [---]RE faciendum / [---]V(?) A(?)NTI(?) H(---) S(---) [-](?) / [---] statuam de su[o] / [---]it","Dis Manibus sacrum decurioni II viro vixit annos LV NT atfines et V IPA RE faciendum V ANTI H S statuam de suo it","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Margegaj","NULL","Tropojë","milites, ordo decurionum",42.3723673,20.0772378,1
"46",1840,469825,"EDCS-30301430","HD058174",1,300,"------] Q(uint--) Val(eri--) [---?] / [Q(uinti)? f(ili--)? Tro?]m(entina) Sta[---] / [---?] |(centurio) leg(ionis) [------","Quint Valeri Quinti fili Tromentina Sta centurio legionis","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Mokro Polje / Burnum","Burnum","Ervenik","milites, viri",44.0317,15.9936,1
"47",1842,469827,"EDCS-30301432","HD058252",101,300,"P(ublio) Cloel[i]o / P(ubli) l(iberto) Hilaro et / Cloeliae P(ubli) l(ibertae) / Fuscae optu/m[e!] de [se] me/ritis / patronus po/[s(uit)]","Publio Cloelio Publi liberto Hilaro et Cloeliae Publi libertae Fuscae optume de se meritis patronus posuit","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Mokro Polje / Burnum","Burnum","Ervenik","liberti/libertae, mulieres, tria nomina, viri",44.0317,15.9936,1
"48",1845,469830,"EDCS-30301435","HD058253",1,300,"------] / Q(?)[---] / D[------","Q D","NULL",NA,"tabula","Dalmatia","Dalmatia","Mokro Polje / Burnum","Burnum","Ervenik",NA,44.0317,15.9936,1
"49",1991,469980,"EDCS-31400322","HD058262",201,400,"Militia in[s]igni raptus tri/eteride sexta sedibus his / situs est miserabilis Heli/[odo]rus / Heliodorus et C(?)I(?)I(?)/tian(a)e parentes miseri fe[cerunt]","Militia insigni raptus trieteride sexta sedibus his situs est miserabilis Heliodorus Heliodorus et CIItianae parentes miseri fecerunt","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Novi Grad","NULL","Novi Grad","milites, mulieres, nomen singulare, viri",45.0492984,16.3760681,1
"50",2027,470020,"EDCS-57100085","HD057403",85,96,"[I]mp(erator) Caesar divi f[[[il(ius) Domitia]]]/[[[nus]]] Aug[ustus] p(ontifex) m(aximus) tribuniciae / [p]otestatis [[[XIIII?]]] imp(erator) [[[XXII?]]] consul [[[XVI?]]] / censor perp(etuus) p(ater) p(atriae) / aquam Flaviam Augustam novis / fontibus collectis Flavio Fulfi/no induxit L(ucius) Sestius Dexter / veteranus coh(ortis) III praetoriae / de sua pecunia faciundum cu/ravit","Imperator Caesar divi filius Domitianus Augustus pontifex maximus tribuniciae potestatis XIIII imperator XXII consul XVI censor perpetuus pater patriae aquam Flaviam Augustam novis fontibus collectis Flavio Fulfino induxit Lucius Sestius Dexter veteranus cohortis III praetoriae de sua pecunia faciundum curavit","building/dedicatory inscription","building/dedicatory inscription","tabula","Dalmatia","Dalmatia","Omisalj / Fulfinum","Fulfinum","Omišalj","Augusti/Augustae, milites, viri",45.204,14.5441,1
"51",2062,470056,"EDCS-31400316","HD058526",1,300,"------]r(ano?) c(?)[oh(ortis)] / [---?] primae / [pra?]et(oriae?) def[u]/[n]c(to) an(norum) [---] / [---?]stu[------","rano cohortis primae praetoriae defuncto annorum stu","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Otinovci / Ad Matricem / Delminium","NULL","Kupres",NA,43.9793723,17.3082922,1
"52",2192,470190,"EDCS-28400292","HD014821",1,100,"[A]cilia L(uci) f(ilia) Quincta v(iva) f(ecit) s(ibi) et Se[x(to)] / [A]quillio viro suo h(eredi) [et] / [L(ucio)] Aquillio Sex(ti) f(ilio) [C]la(udia) Longo f(ilio) de[c(urioni) ---]","Acilia Luci filia Quincta viva fecit sibi et Sexto Aquillio viro suo heredi et Lucio Aquillio Sexti filio Claudia Longo filio decurioni","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Plomin / Flanona","Flanona","Kršan","milites, mulieres, ordo decurionum, praenomen et nomen, tria nomina",45.1382,14.1801,1
