"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_inscription_auto","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude","count"
"11",76,468000,"EDCS-20601174","HD039805",1,100,"C(aius) Licinius C(ai) f(ilius) / Fab(ia) dom(o) Sinope / vet(eranus) leg(ionis) VII an(norum) L / stip(endiorum) XXVII / h(ic) s(itus) e(st) / heredes posuer(unt)","Caius Licinius Cai filius Fabia domo Sinope veteranus legionis VII annorum L stipendiorum XXVII hic situs est heredes posuerunt","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bigeste","Bigeste","Ljubuški","milites, praenomen et nomen, viri",43.1818,17.5271,1
"12",78,468002,"EDCS-20601175","HD004491",14,37,"------](?) / L(ucius) Luc[---](?) / C(ai) f(ilius) Prim[us] / vete(ranus) leg(ionis) / XV Apolli/naris / h(ic) s(itus) e(st) // t(estamento) f(ieri) i(ussit)","Lucius Luc Cai filius Primus veteranus legionis XV Apollinaris hic situs est testamento fieri iussit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bigeste","Bigeste","Ljubuški","milites, tria nomina, viri",43.1818,17.5271,1
"13",85,468009,"EDCS-30000208","HD058593",42,150,"L(ucius) Pescennius / L(uci) f(ilius) Fal(erna) Satur/ninus vet(eranus) leg(ionis) / XI C(laudiae) p(iae) f(idelis) v(ivus) f(ecit) sibi et / Mariae Sp(uri) f(iliae) Quin/tae con[iugi] / be[ne merenti]","Lucius Pescennius Luci filius Falerna Saturninus veteranus legionis XI Claudiae piae fidelis vivus fecit sibi et Mariae Spuri filiae Quintae coniugi bene merenti","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bihac / Raetinium","Siculi","Kaštela","milites, mulieres, tria nomina, viri",43.5306,16.3004,1
"14",111,468035,"EDCS-10000319","HD033292",201,300,"Q(uintus) Valeriu/s Valerian/us Probi fi/lius a[n(norum)] X / h(ic) s(itus) e(st)","Quintus Valerius Valerianus Probi filius annorum X hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","nomen singulare, tria nomina, viri",44.7885,15.9292,1
"15",112,468036,"EDCS-10000320","HD033295",201,300,"[D(is) M(anibus)](?) / Secund/i Turrini / Muntan/i fili o(biti?) a[n]/n(orum) I(?)X[---] / h(ic) [s(itus) e(st)]","Dis Manibus Secundi Turrini Muntani fili obiti annorum IX hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","tria nomina, viri",44.7885,15.9292,1
"16",123,468047,"EDCS-10100659","HD033983",101,300,"D(is) M(anibus) / Iulius Ma/[x]imus [---] / [------","Dis Manibus Iulius Maximus","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","tria nomina, viri",44.7885,15.9292,1
"17",137,468063,"EDCS-10101895","HD035661",150,300,"D(is) M(anibus) / Heraclio fil(io) dul(cissimo) / qui vixit ann(os) VI / m(enses) VIII d(ies) XXII et He/racliae quae vi(xit) / ann(os) XXV infeli/cissimis set(!) si/bi pientissimis / ut mater filiu/m non amplius / quam unam noc/tem deserere/t ut merito filius / patri et uxor ma/rito assiduas la/crimas relinque/rent Velox fil(io) dul(cissimo) / et co(n)i(ugi) incomparabilibus","Dis Manibus Heraclio filio dulcissimo qui vixit annos VI menses VIII dies XXII et Heracliae quae vixit annos XXV infelicissimis set sibi pientissimis ut mater filium non amplius quam unam noctem desereret ut merito filius patri et uxor marito assiduas lacrimas relinquerent Velox filio dulcissimo et coniugi incomparabilibus","epitaph","epitaph","stele","Dalmatia","Dalmatia","Biograd na Moru / Zaravecchia / Nedinum","Nedinum","Benkovac","mulieres, nomen singulare, viri",44.0721,15.5095,1
"18",150,468076,"EDCS-10100502","HD033758",201,300,"D(is) I(nferis) M(anibus) / Restituto be/ne merito Mar/cel(l)a coniux / memoria(m) fecit / vixs(it!) an(nos) LV","Dis Inferis Manibus Restituto bene merito Marcella coniux memoriam fecit vixsit annos LV","epitaph","epitaph","stele","Dalmatia","Dalmatia","Blagaj","NULL","Novi Grad","mulieres, nomen singulare, viri",43.2575855,17.8904391,1
"19",151,468077,"EDCS-10100503","HD033759",151,300,"D(is) [M(anibus)] / memor[iam fece]/runt i[---] / et Marc[---]/su[-]ia[---] / [------","Dis Manibus memoriam fecerunt i et Marc su ia","epitaph","epitaph","stele","Dalmatia","Dalmatia","Blagaj","NULL","Novi Grad",NA,43.2575855,17.8904391,1
"20",188,468115,"EDCS-27800689","HD020035",301,400,"Titulum positum / [e]st Suetonio Io(v)ino do&lt;m=N&gt;o Dur(ra)c(hio?) / ann(orum) LX ovi(t)(!) m(ense) Ia(nuario) III ","Titulum positum est Suetonio Iovino do lt m gt o Durrachio annorum LX ovit mense Ianuario III","epitaph","epitaph","stele","Dalmatia","Dalmatia","Brac, Otok / Brattia","NULL","Bol","tria nomina, viri",43.3239838,16.654819,1
"21",208,468135,"EDCS-32500105","HD056716",101,300,"D(is) M(anibus) / Aurelia Marcellina vixit an(nos) / XLV pia mater et Bonus et / Urbanus Marcellin(a)e infelici/ssim(a)e et sibi ipsorum su/perviventibus titul[um] / posuerunt / [------?","Dis Manibus Aurelia Marcellina vixit annos XLV pia mater et Bonus et Urbanus Marcellinae infelicissimae et sibi ipsorum superviventibus titulum posuerunt","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bratunac / Domavium","Domavium","Bratunac","mulieres, nomen singulare, tria nomina, viri",44.1375,19.3585,1
"22",214,468141,"EDCS-31400215","HD055955",131,170,"D(is) M(anibus) / P(ublius) Ael(ius) Iustus / d(e)c(urio) m(unicipii) Bist(uensis) / et Ael(ia) Procula / coniux vivi sibi / posuerunt","Dis Manibus Publius Aelius Iustus decurio municipii Bistuensis et Aelia Procula coniux vivi sibi posuerunt","epitaph","epitaph","stele","Dalmatia","Dalmatia","Brca","NULL","Travnik","mulieres, ordo decurionum, tria nomina, viri",42.1321157,19.0671192,1
"23",219,468146,"EDCS-09500128","HD039901",151,300,"D(is) M(anibus) / [---] Maximin[o] / [def(uncto) an(norum)] IIII Aur(relius) Karu[s] / [--- n]epoti k[ar(issimo)] / [--- s]ibi viva [--] / [---]um dulcissimu[m ---] / [---]andum titulum [---] / [--- po]suit p(ro?) [p(ietate)](?)","Dis Manibus Maximino defuncto annorum IIII Aurrelius Karus nepoti karissimo sibi viva um dulcissimum andum titulum posuit pro pietate","epitaph","epitaph","stele","Dalmatia","Dalmatia","Brestovsko","NULL","Kiseljak","mulieres, tria nomina, viri",44.0038431,18.0235889,1
"24",220,468147,"EDCS-10000202","HD032899",201,300,"[D(is)] M(anibus) / [------","Dis Manibus","epitaph","epitaph","stele","Dalmatia","Dalmatia","Breza","Hedum Castellum Daesitiatium","Breza",NA,44.0184,18.2634,1
"25",230,468159,"EDCS-03700656","HD040066",1,200,"[---] Rufo / Tit(ae) matri / Titu(a) vi(va) f(ecit)","Rufo Titae matri Titua viva fecit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bribir / Bribirska Glavica / Varvaria","Varvaria","Skradin","mulieres, nomen singulare, viri",43.8892,15.9051,1
"26",246,468175,"EDCS-10000839","HD034378",101,200,"------] / [V?]era[tiae?] / Quin/tin(a)e c(oniugi) / c(arissimae) an(norum) [--]/X / b(ene) m(erenti) f(ecit)","Veratiae Quintinae coniugi carissimae annorum X bene merenti fecit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bribir / Bribirska Glavica / Varvaria","Varvaria","Skradin","mulieres, tria nomina, viri",43.8892,15.9051,1
"27",248,468177,"EDCS-10000841","HD034380",151,300,"------ v]irgini / infelicis[si]/m(a)e fecit","virgini infelicissimae fecit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bribir / Bribirska Glavica / Varvaria","Varvaria","Skradin","mulieres",43.8892,15.9051,1
"28",261,468190,"EDCS-10100680","HD033998",101,150,"D(is) M(anibus) / [------","Dis Manibus","epitaph","epitaph","stele","Dalmatia","Dalmatia","Brodarevo","NULL","Prijepolje",NA,43.2309869,19.7176308,1
"29",262,468191,"EDCS-10100681","HD033999",101,150,"[D(is)] M(anibus) / [------","Dis Manibus","epitaph","epitaph","stele","Dalmatia","Dalmatia","Brodarevo","NULL","Prijepolje",NA,43.2309869,19.7176308,1
"30",286,468216,"EDCS-10100489","HD033742",101,150,"D(is) M(anibus) / C(aio) T[essio] Mar/cell[i]no p[---] / [q(ui) vixit?] an(nos) XXII[---] / C(aio) Tes(sio) Paterno / [---]co[---]iov / [vix(it)] ann(os) VIII / Ulp(ia) Ma[rci f(ilia)?] Bi/dna(?) filio [---]t / marito / pientissimis","Dis Manibus Caio Tessio Marcellino p qui vixit annos XXII Caio Tessio Paterno co iov vixit annos VIII Ulpia Marci filia Bidna filio t marito pientissimis","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bukovica / Domavium","NULL","Ljubovija","mulieres, tria nomina, viri",43.2286111,18.1138889,1
"31",288,468218,"EDCS-30200434","HD031512",1,42,"M(arcus) Domitius / M(arci) f(ilius) Fabia Sev/erus Brixsia(!) / miles leg(ionis) XI / ann(orum) XXX / stip(endiorum) VIII h(ic) s(itus) e(st) / heres posuit","Marcus Domitius Marci filius Fabia Severus Brixsia miles legionis XI annorum XXX stipendiorum VIII hic situs est heres posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"32",290,468220,"EDCS-30200435","HD035403",1,50,"Remmo / Saeconis / f(ilius) mil(es) coh(ortis) I(?) / Mo[nt(anorum)] ann(orum) / [------","Remmo Saeconis filius miles cohortis I Montanorum annorum","epitaph","epitaph","stele","Dalmatia","Dalmatia","Burnum","Burnum","Kistanje","milites, nomen singulare, viri",44.0317,15.9936,1
"33",293,468223,"EDCS-31200490","HD058298",42,69,"------] / L(?)[---] / Men(enia) V[---] / Feltr(ia) mil(es) / leg(ionis) XI C(laudiae) p(iae) f(idelis) / stip(endiorum) XVI / her(es) posu(it)","L Menenia V Feltria miles legionis XI Claudiae piae fidelis stipendiorum XVI heres posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"34",299,468229,"EDCS-31200499","HD061387",1,300,"------] / M(?)[---] / PA[---] / A[---] / [------","M PA A","epitaph","epitaph","stele","Dalmatia","Dalmatia","Burnum","Burnum","Kistanje",NA,44.0317,15.9936,1
"35",307,468237,"EDCS-31200507","HD061396",1,150,"------] / [---]N[---]SI(?)I(?) / [--- testa]ment(o) f(ieri) [i(ussit)]","N SII testamento fieri iussit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Burnum","Burnum","Kistanje",NA,44.0317,15.9936,1
"36",310,468240,"EDCS-31200510","HD061399",1,300,"------] / h(ic) s(it-?) [e(st)?]","hic sit est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Burnum","Burnum","Kistanje",NA,44.0317,15.9936,1
"37",311,468241,"EDCS-31200511","HD061400",1,600,"------] / [------] / [---]ILLV[-]","ILLV","epitaph","epitaph","stele","Dalmatia","Dalmatia","Burnum","Burnum","Kistanje",NA,44.0317,15.9936,1
"38",328,468258,"EDCS-31200529","HD051034",101,150,"L(ucio) Arrun/tio / Maroni / [------","Lucio Arruntio Maroni","epitaph","epitaph","stele","Dalmatia","Dalmatia","Burnum","Asseria","Benkovac","tria nomina, viri",44.0103,15.6844,1
"39",332,468262,"EDCS-31200536","HD057619",151,300,"D(is) M(anibus) // Maxim(a)e feliae(!) / kar(issimae) ann(orum) V mens(ium) / III Maxima et / Secundinus / parentis(!) pie/ntissim[i ---] / [------?","Dis Manibus Maximae feliae karissimae annorum V mensium III Maxima et Secundinus parentis pientissimi","epitaph","epitaph","stele","Dalmatia","Dalmatia","Burnum","Asseria","Benkovac","mulieres, nomen singulare, viri",44.0103,15.6844,1
"40",335,468265,"EDCS-31200539","HD057621",171,300,"------] / D[---] / XX[---] / Zosim[us] / uxori I(?)[-] / f(ecit)","D XX Zosimus uxori I fecit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Burnum","Asseria","Benkovac",NA,44.0103,15.6844,1
"41",355,468296,"EDCS-10000247","HD033106",101,300,"[D(is)] M(anibus) // Arsa[e] / [s]orori e/nfilci(!) / Iose(s) m/emoria(!) p/osuic(!)","Dis Manibus Arsae sorori enfilci Ioses memoria posuic","epitaph","epitaph","stele","Dalmatia","Dalmatia","Carevo","NULL","Jajce","mulieres, nomen singulare",43.568889,18.976111,1
"42",358,468299,"EDCS-44200212","HD064640",151,300,"Ursus / mortuus / ann(orum) XVIII / mater Pia / fecit et / posuit be/ne mere/nti filio","Ursus mortuus annorum XVIII mater Pia fecit et posuit bene merenti filio","epitaph","epitaph","stele","Dalmatia","Dalmatia","Caska / Cissa","Cissa","Novalja","mulieres, nomen singulare, viri",44.546,14.914,1
"43",361,468302,"EDCS-32300077","HD058860",1,300,"D(is) [M(anibus)] // Secu[nd--- ] / [------","Dis Manibus Secund","epitaph","epitaph","stele","Dalmatia","Dalmatia","Cavkici / Raetinium","Raetinium","Bihać",NA,44.7885,15.9292,1
"44",371,468312,"EDCS-27400583","HD053304",51,150,"M(arco) Pomenti/no M(arci) f(ilio) Trom(entina) / Turboni IIvi(ro) i(ure) d(icundo) / et M(arco) Pomentino / Boriae f(ilio) ann(orum) XVIII / Pomentina Tertul/la patri et fratri / pientissimis fecit","Marco Pomentino Marci filio Tromentina Turboni II viro iure dicundo et Marco Pomentino Boriae filio annorum XVIII Pomentina Tertulla patri et fratri pientissimis fecit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Cavtat / Epidaurum","Epidaurum","Konavle","mulieres, ordo decurionum, tria nomina, viri",42.5848,18.2137,1
"45",396,468337,"EDCS-10000654","HD033900",101,300,"D(is) M(anibus) s(acrum) / [---]cari / [------","Dis Manibus sacrum cari","epitaph","epitaph","stele","Dalmatia","Dalmatia","Cavtat / Epidaurum","Epidaurum","Konavle",NA,42.5848,18.2137,1
"46",400,468341,"EDCS-10100817","HD034161",101,300,"Posuit u{x}/xor marit/o titulum / bene mori/entissima / [------","Posuit uxxor marito titulum bene morientissima","epitaph","epitaph","stele","Dalmatia","Dalmatia","Cavtat / Epidaurum","Epidaurum","Dubrovnik","mulieres, viri",42.5848,18.2137,1
"47",425,468366,"EDCS-30800085","HD056525",201,300,"Isante Suro coniugi inconparab(ili)(!) / D(is) M(anibus) Victorin(a)e Ann(a)e / bene merenti pr(a)ecepto / dom(i)nico factum mise/ram parentes perded[e]/runt(!) annis trigi&lt;n=T&gt;t[a] ","Isante Suro coniugi inconparabili Dis Manibus Victorinae Annae bene merenti praecepto dominico factum miseram parentes perdederunt annis trigi lt n gt ta","epitaph","epitaph","stele","Dalmatia","Dalmatia","Citluk / Aequum","NULL","Čitluk","mulieres, tria nomina, viri",43.7425382,16.6534966,1
"48",473,468416,"EDCS-10000752","HD034188",101,300,"D(is) M(anibus) / L(ucio) Apuleio / Apulei f(ilio) / [P]roculo / [---] Rufo / [------","Dis Manibus Lucio Apuleio Apulei filio Proculo Rufo","epitaph","epitaph","stele","Dalmatia","Dalmatia","Citluk / Aequum","Aequum","Sinj","nomen singulare, tria nomina, viri",43.7423,16.6547,1
"49",476,468419,"EDCS-10000755","HD034190",151,300,"D(is) M(anibus) / Sabba/tiae de/[f]unct(a)e / [an]n(orum) II m(ensium) / [------","Dis Manibus Sabbatiae defunctae annorum II mensium","epitaph","epitaph","stele","Dalmatia","Dalmatia","Citluk / Aequum","Aequum","Sinj","mulieres, nomen singulare",43.7423,16.6547,1
"50",477,468420,"EDCS-10000756","HD034191",151,300,"[D(is)] M(anibus) / [---]riae Titiae / [---] an(nos) XXX / [---]tia Spe/[rata? ------","Dis Manibus riae Titiae annos XXX tia Sperata","epitaph","epitaph","stele","Dalmatia","Dalmatia","Citluk / Aequum","Aequum","Sinj","mulieres, tria nomina",43.7423,16.6547,1
"51",478,468421,"EDCS-10000757","HD034192",151,300,"[D(is)] M(anibus) / [---]io Atroci / [---]a Prima / [------","Dis Manibus io Atroci a Prima","epitaph","epitaph","stele","Dalmatia","Dalmatia","Citluk / Aequum","Aequum","Sinj","mulieres, tria nomina, viri",43.7423,16.6547,1
"52",482,468425,"EDCS-10000761","HD034196",151,300,"D(is) M(anibus) / Naeviae / Placidae / coniugi / inconpara/[bili! ---]imae / [---]I(?)I(?)E / [------","Dis Manibus Naeviae Placidae coniugi inconparabili imae IIE","epitaph","epitaph","stele","Dalmatia","Dalmatia","Citluk / Aequum","Decimin","Dicmo","mulieres, tria nomina, viri",43.7425382,16.6534966,1
"53",519,468463,"EDCS-28300102","HD062404",1,150,"Pantoni La/vinciae Pl/atoris f(iliae) / Apludi Stati/ci dec(urionis) uxo/r(i) h(ic) e(st) s(ita) an(norum) / XLV","Pantoni Lavinciae Platoris filiae Apludi Statici decurionis uxori hic est sita annorum XLV","epitaph","epitaph","stele","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, nomen singulare, ordo decurionum, tria nomina, viri",43.7034,16.0486,1
"54",529,468473,"EDCS-10000814","HD034282",151,300,"D(is) M(anibus) / Fortu/nato a/lumn/o an(norum) II / m(ensium) III Tre/bon(i-) p(osuit)","Dis Manibus Fortunato alumno annorum II mensium III Treboni posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","nomen singulare, servi/servae, viri",43.7034,16.0486,1
"55",565,468509,"EDCS-29900116","HD033205",1,150,"Toitmio Iomene/ta Le[dr]i [f]ilia / annorum XX","Toitmio Iomeneta Ledri filia annorum XX","epitaph","epitaph","stele","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, nomen singulare, viri",43.7034,16.0486,1
"56",588,468533,"EDCS-10000289","HD033220",151,300,"------] / [---]o / [---]candri/c(a)e Triti con(iugi) / b(ene) m(erenti)","o candricae Triti coniugi bene merenti","epitaph","epitaph","stele","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, viri",43.7034,16.0486,1
"57",594,468539,"EDCS-10000803","HD034274",31,100,"Ti(berius) Cla&lt;u&gt;dius Firmu/s Ti(beri) Cl&lt;a&gt;udi Triti f(ilius) / Firmus ann(orum) / VIII h(ic) s(itus) e(st)","Tiberius Cla lt u gt dius Firmus Tiberi Cl lt a gt udi Triti filius Firmus annorum VIII hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","tria nomina, viri",43.7034,16.0486,1
"58",596,468541,"EDCS-10000806","HD034277",1,100,"Aplis / Turi St/atani / f(ilius) an(norum) IIII","Aplis Turi Statani filius annorum IIII","epitaph","epitaph","stele","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","nomen singulare, tria nomina, viri",43.7034,16.0486,1
"59",597,468542,"EDCS-10000807","HD034278",1,150,"------] / Boria(e?) f(ili-)(?) / ann(orum) XL","Boriae fili annorum XL","epitaph","epitaph","stele","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres",43.7034,16.0486,1
"60",599,468544,"EDCS-10000812","HD034280",1,150,"Mican[o?] / Curban[ia] / Aplini[s f(ilia)] / [------","Micano Curbania Aplinis filia","epitaph","epitaph","stele","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, viri",43.7034,16.0486,1
"61",601,468546,"EDCS-10000815","HD011421",1,100,"Vendo Acenica / Culi f(ilia) ann(orum) XX / h(ic) s(ita) e(st)","Vendo Acenica Culi filia annorum XX hic sita est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, nomen singulare, viri",43.7034,16.0486,1
"62",605,468550,"EDCS-10000819","HD034359",1,300,"[---]inganius / [---]I(?)[---] / [---]N[---] / [------","inganius I N","epitaph","epitaph","stele","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","viri",43.7034,16.0486,1
"63",609,468554,"EDCS-10000823","HD034363",1,100,"Sextus / f(ecit?) Bato/ni Ca/onat[u]/s(?)","Sextus fecit Batoni Caonatus","epitaph","epitaph","stele","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","nomen singulare, viri",43.7034,16.0486,1
"64",615,468561,"EDCS-32500114","HD056415",151,200,"Aelia Zo/rada h(ic) s(ita) / an(norum) LX / Zanatis / et Tatta m(atri) / b(ene) m(e)r(e)nt(i)(?)","Aelia Zorada hic sita annorum LX Zanatis et Tatta matri bene merenti","epitaph","epitaph","stele","Dalmatia","Dalmatia","Dobricevo","NULL","Bileća","mulieres, nomen singulare, tria nomina, viri",44.9899459,21.3558995,1
"65",619,468565,"EDCS-10000209","HD032914",1,200,"------] / r[---] / tes[tamento f(ieri) i(ussit)]","r testamento fieri iussit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Doci","NULL","Vitez",NA,44.1661984,17.7534084,1
"66",623,468569,"EDCS-10000208","HD032911",151,300,"[---]SV[---] / [---]EIA[---] / [--]ne[-]ae[---] / coniugi [---] / et Iuliae P[ro]/culae [------","SV EIA ne ae coniugi et Iuliae Proculae","epitaph","epitaph","stele","Dalmatia","Dalmatia","Dolac","NULL","Travnik","mulieres, tria nomina, viri",45.3250365,17.5889536,1
"67",632,468579,"EDCS-10100710","HD005674",131,200,"D(is) M(anibus) s(acrum) / P(ublio) Aplio Plas/so patri pientis/simo dec(urioni) m(unicipii) Dil(unti) / et A[nniae fil(iae)] infelicissi/mae def(unctae) an(norum) VIIII / P(ublius) Aplius Anni/us v(ivus) sibi et / suis fecit","Dis Manibus sacrum Publio Aplio Plasso patri pientissimo decurioni municipii Dilunti et Anniae filiae infelicissimae defunctae annorum VIIII Publius Aplius Annius vivus sibi et suis fecit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Donja Trebimlja / Trebimlja","NULL","Ravno","mulieres, ordo decurionum, tria nomina, viri",43.6922,16.5206,1
"68",634,468581,"EDCS-09300471","HD012312",171,300,"D(is) M(anibus) // Caese&lt;l=I&gt;liae Victo/riae coniugi / incomparabili / quae vixit mecum / ann(os) XXIIII / Caesellii Chrysa(n)/thianus maritus / et Chrysogonus / filius b(ene) m(erenti) ","Dis Manibus Caese lt l gt liae Victoriae coniugi incomparabili quae vixit mecum annos XXIIII Caesellii Chrysanthianus maritus et Chrysogonus filius bene merenti","epitaph","epitaph","stele","Dalmatia","Dalmatia","Donje Biljane / Iader","NULL","Benkovac","mulieres, tria nomina, viri",44.1170532,15.4641845,1
