"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_inscription_auto","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude","count"
"48",55,467978,"EDCS-57200182","HD056492",1,150,"[---]as / [---]ti/ [---]sell / [---]esc / [---]ori","as ti sell esc ori","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Benkovac / Asseria","Asseria","Benkovac",NA,44.0103,15.6844,1
"49",56,467979,"EDCS-57200180","HD057596",1,50,"(H)elviae L(uci) f(iliae) / Maximillae / L(ucius) Cassius / p(osuit)","Helviae Luci filiae Maximillae Lucius Cassius posuit","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Benkovac / Asseria","Asseria","Benkovac","mulieres, praenomen et nomen, tria nomina, viri",44.0103,15.6844,1
"50",57,467980,"EDCS-57200181","HD057597",51,200,"Lupae Ka/ninioru/m Ursio / frater / p(osuit)","Lupae Kaniniorum Ursio frater posuit","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Benkovac / Asseria","Asseria","Benkovac","mulieres, nomen singulare, servi/servae, viri",44.0103,15.6844,1
"51",58,467981,"EDCS-57200184","HD057598",51,200,"L(ucio) Papirio Rufo S(---) / L(ucius) Papirius Didim(us)(!) / pater f(ilio) se viv(o) / posuit","Lucio Papirio Rufo S Lucius Papirius Didimus pater filio se vivo posuit","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Benkovac / Asseria","Asseria","Benkovac","tria nomina, viri",44.0103,15.6844,1
"52",59,467982,"EDCS-57200183","HD057573",51,200,"Baebiae / Saturninae / Iulia Iadestina / amicae et sodali / bene meritae / viva posuit","Baebiae Saturninae Iulia Iadestina amicae et sodali bene meritae viva posuit","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Benkovac / Asseria","Asseria","Benkovac","mulieres, tria nomina",44.0103,15.6844,1
"53",60,467983,"EDCS-72200021","HD059931",63,68,"Fin[i]s inter Neditas et Corinienses / derectus mensuris actis iussu / [A(uli) Du]ceni Gemini leg(ati) per A(ulum) Resium / Maximum |(centurionem) leg(ionis) XI principem / posteriorem co(ho)[r(tis)] I et per [Q(uintum)] A[e]butium / Liberalem |(centurionem) eiusdem leg(ionis) (h)astatum / posteriorem c(o)hor(tis) I","Finis inter Neditas et Corinienses derectus mensuris actis iussu Auli Duceni Gemini legati per Aulum Resium Maximum centurionem legionis XI principem posteriorem cohortis I et per Quintum Aebutium Liberalem centurionem eiusdem legionis hastatum posteriorem cohortis I","boundary inscription","boundary inscription","NULL","Dalmatia","Dalmatia","Benkovac / Asseria","Corinium","Novigrad","milites, ordo senatorius, tria nomina, viri",44.1075,15.6256,1
"54",61,467984,"EDCS-30301453","HD057593",101,171,"D(is) M(anibus) // T(ito) Publicio Sa&lt;t=I&gt;/urnino &lt;f=E&gt;r(atri) om/n&lt;i=L&gt;bus honor(ibus) / patri(a)e suae fun/c&lt;t=I&gt;o S&lt;t=I&gt;ennia Fau/s&lt;t=I&gt;ina soror ","Dis Manibus Tito Publicio Sa lt t gt urnino lt f gt ratri omn lt i gt bus honoribus patriae suae func lt t gt o S lt t gt ennia Faus lt t gt ina soror","epitaph","epitaph","altar","Dalmatia","Dalmatia","Benkovac / Asseria","Asseria","Benkovac, bei","mulieres, ordo decurionum, tria nomina, viri",44.0103,15.6844,1
"55",62,467985,"EDCS-10100455","HD027022",131,200,"I(ovi) O(ptimo) M(aximo) / T(itus) Ael(ius) Cel/sinus / dec(urio) l(ibens) p(osuit) // COR(---) // ALB(---)","Iovi Optimo Maximo Titus Aelius Celsinus decurio libens posuit COR ALB","votive inscription","votive inscription","altar","Dalmatia","Moesia superior","Benkovac / Asseria","NULL","Klinë / Klina","ordo decurionum, tria nomina, viri",44.0333509,15.6125528,1
"56",63,467986,"EDCS-31400377","HD057708",249,251,"Imp(eratori) Q(uinto) / Messio / Deccio(!) / Traian(o)","Imperatori Quinto Messio Deccio Traiano","mile-/leaguestone","mile-/leaguestone","mile-/leaguestone","Dalmatia","Dalmatia","Berkovina","NULL","Han Pijesak","Augusti/Augustae, viri",44.086667,18.870278,1
"57",64,467987,"EDCS-31400378","HD057709",248,251,"Imp(eratori) &lt;Q=O&gt;(uinto) / Messio / Deccio(!) / Traiano ","Imperatori lt Q gt uinto Messio Deccio Traiano","mile-/leaguestone","mile-/leaguestone","mile-/leaguestone","Dalmatia","Dalmatia","Berkovina","NULL","Han Pijesak","Augusti/Augustae, viri",44.086667,18.870278,1
"58",65,467989,"EDCS-09400591","HD010870",1,300,"RVSI[--] / MACIV[--] / CIVSIV[--] / [---]nibus","RVSI MACIV CIVSIV nibus","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Bicine / Bicina","Nedinum","Polača, bei",NA,44.0721,15.5095,1
"59",66,467990,"EDCS-20601177","HD039811",1,300,"------] / [---]AG[---]A / [--- e]q(ues?) coh(ortis) I Bel(garum) / [ar]m(orum) custos / [tur(ma)?] Maximi / [an(norum)? ---] stip(endiorum) XXIII / [------","AG A eques cohortis I Belgarum armorum custos turma Maximi annorum stipendiorum XXIII","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Bigeste","Bigeste","Ljubuški","milites, nomen singulare, viri",43.1818,17.5271,1
"60",67,467991,"EDCS-20601178","HD039812",1,100,"Tures Alburi / f(ilius) eq(ues) coh(ortis) I / Bracaraugus(tanorum) / ann(orum) XXV stip(endiorum) VII / h(ic) s(itus) est h(eres) p(osuit)","Tures Alburi filius eques cohortis I Bracaraugustanorum annorum XXV stipendiorum VII hic situs est heres posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bigeste","Bigeste","Ljubuški","milites, nomen singulare, viri",43.1818,17.5271,1
"61",68,467992,"EDCS-20601179","HD039821",1,100,"Veranus Caturonis / f(ilius) eq(ues) coh(ortis) I Bracaraug(ustanorum) / turma Tironis ann(norum) / XXXIIX stipendiorum / XVIII h(ic) s(itus) e(st) t(estamento) f(ieri) i(ussit) / h(eredes) p(osuerunt) / Tiro dec(urio) et Crispus / Caturonis","Veranus Caturonis filius eques cohortis I Bracaraugustanorum turma Tironis annnorum XXXIIX stipendiorum XVIII hic situs est testamento fieri iussit heredes posuerunt Tiro decurio et Crispus Caturonis","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bigeste","Bigeste","Ljubuški","milites, nomen singulare, viri",43.1818,17.5271,1
"62",69,467993,"EDCS-20601180","HD039826",70,86,"Leg(ionis) IIII F(laviae) [f(elicis)]","Legionis IIII Flaviae felicis","owner/artist inscription","owner/artist inscription","tile","Dalmatia","Dalmatia","Bigeste","NULL","Ljubuški","milites",43.182222,17.528889,1
"63",70,467994,"EDCS-20601181","HD039829",1,70,"Leg(ionis) VIII Aug(ustae)","Legionis VIII Augustae","owner/artist inscription","owner/artist inscription","tile","Dalmatia","Dalmatia","Bigeste","Bigeste","Ljubuški","milites",43.1818,17.5271,1
"64",71,467995,"EDCS-20601182","HD039841",51,300,"Leg(ionis) XIII g(eminae)","Legionis XIII geminae","owner/artist inscription","owner/artist inscription","tile","Dalmatia","Dalmatia","Bigeste","NULL","Velika Kladuša","milites",43.182222,17.528889,1
"65",72,467996,"EDCS-20601183","HD039842",70,86,"[L]eg(ionis) IIII F(laviae) f(elicis)","Legionis IIII Flaviae felicis","owner/artist inscription","owner/artist inscription","tile","Dalmatia","Dalmatia","Bigeste","Bigeste","Ljubuški","milites",43.1818,17.5271,1
"66",73,467997,"EDCS-20601184","HD039843",1,70,"[Leg(ionis)] VIII Aug(ustae)","Legionis VIII Augustae","owner/artist inscription","owner/artist inscription","tile","Dalmatia","Dalmatia","Bigeste","Bigeste","Ljubuški","milites",43.1818,17.5271,1
"67",74,467998,"EDCS-20601185","HD039844",101,230,"[C]oh(ortis) I Belg(arum)","Cohortis I Belgarum","owner/artist inscription","owner/artist inscription","tile","Dalmatia","Dalmatia","Bigeste","Bigeste","Ljubuški","milites",43.1818,17.5271,1
"68",75,467999,"EDCS-20601186","HD039845",1,300,"C(o)ho(rtis) VII[I vol(untariorum)?]","Cohortis VIII voluntariorum","owner/artist inscription","owner/artist inscription","tile","Dalmatia","Dalmatia","Bigeste","Bigeste","Ljubuški","milites",43.1818,17.5271,1
"69",76,468000,"EDCS-20601174","HD039805",1,100,"C(aius) Licinius C(ai) f(ilius) / Fab(ia) dom(o) Sinope / vet(eranus) leg(ionis) VII an(norum) L / stip(endiorum) XXVII / h(ic) s(itus) e(st) / heredes posuer(unt)","Caius Licinius Cai filius Fabia domo Sinope veteranus legionis VII annorum L stipendiorum XXVII hic situs est heredes posuerunt","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bigeste","Bigeste","Ljubuški","milites, praenomen et nomen, viri",43.1818,17.5271,1
