"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_inscription_auto","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude","count"
"11",349,468290,"EDCS-10100505","HD033761",171,200,"Serapi et Isidi / Cn(aeus) Pomp(eius) / Politianus / trib(unus) coh(ortis) II / [mil(iariae) Dalm(atarum)] / [------","Serapi et Isidi Cnaeus Pompeius Politianus tribunus cohortis II miliariae Dalmatarum","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Cacak / Malvesiatium","Municipium Malvesiatium","Čačak","milites, ordo equester, tria nomina, viri",43.9667,19.5333,1
"12",351,468292,"EDCS-59500029","HD072296",170,230,"Iovi / O(ptimo) M(aximo) / Tib(erius) Cl(audius) / Gallus / trib(unus) / coh(ortis) II / Aur(eliae) Del(matarum)","Iovi Optimo Maximo Tiberius Claudius Gallus tribunus cohortis II Aureliae Delmatarum","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Cacak / Malvesiatium","Municipium Malvesiatium","Čačak","milites, ordo equester, tria nomina, viri",43.9667,19.5333,1
"13",352,468293,"EDCS-03000732","HD039932",9,70,"------] / [--]VL[---] / [b(ene)]f(iciarius) co[(n)s(ularis) ex] / [l]eg(ione) XI [Cl(audiae)] / [v(otum)] s(olvit) [l(ibens) m(erito)]","VL beneficiarius consularis ex legione XI Claudiae votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Cacak / Malvesiatium","Municipium Malvesiatium","Lučani","milites, viri",43.9667,19.5333,1
"14",353,468294,"EDCS-51400045","HD065025",194,194,"------]O[---] / [---] Alb[---] / [colle]giati c[urat(ores)] / [co]h(ortis) eiusde[m p(osuerunt)?]","O Alb collegiati curatores cohortis eiusdem posuerunt","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Cacak / Malvesiatium","Municipium Malvesatium","Čačak","milites, viri",43.9667,19.5333,1
"15",356,468297,"EDCS-28400277","HD055357",238,244,"Numini / maiestatiq(ue) / d(omini) n(ostri) Gordiani / Aug(usti) / et Genio loci / Aur(elius) Valerianus / spec(ulator) leg(ionis) XI Cl(audiae) / referens / gratiam // v(otum) s(olvit)","Numini maiestati que domini nostri Gordiani Augusti et Genio loci Aurelius Valerianus speculator legionis XI Claudiae referens gratiam votum solvit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Carevo Polje","Metulum","Josipdol","Augusti/Augustae, milites, tria nomina, viri",45.2255,15.2771,1
"16",497,468440,"EDCS-06100487","HD018342",101,200,"[Si]lvano / [------] / L(ucius) Titi[us ---]/nus |(centurio) c[oh(ortis) I] / mil(iariae) l(ibens) p(osuit)","Silvano Lucius Titius nus centurio cohortis I miliariae libens posuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Crvica","Municipium Malvesiatium","Bajina Bašta","milites, tria nomina, viri",43.9667,19.5333,1
"17",613,468559,"EDCS-10000194","HD032881",201,300,"I(ovi) O(ptimo) M(aximo) / Co(ho)r/tali / [------?","Iovi Optimo Maximo Cohortali","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Divic","(Domavium) Ad Drinum","Zvornik",NA,44.3869,19.1032,1
"18",675,468625,"EDCS-00380815","HD051716",101,300,"[---]T[--] / Arthin(us) / |(centurio?) |(milliariae?) v(oto) s(uscepto) / Her(culi?) v(otum) s(olvit)","T Arthinus centurio milliariae voto suscepto Herculi votum solvit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Dugi Otok","NULL","Sali","milites, viri",44.0211315,15.0315195,1
"19",694,468644,"EDCS-29900010","HD022562",151,250,"I(ovi) O(ptimo) M(aximo) / Epon(a)e Regin[(a)e] / Genio loci / P(ublius) Bennius Eg/regius mil(es) / coh(ortis) vol(untariorum) adiu[t(or)] / princ(ipis) b(ene)f(iciarius) co(n)s(ularis) v(otum) s(olvit) [l(ibens)](?)","Iovi Optimo Maximo Eponae Reginae Genio loci Publius Bennius Egregius miles cohortis voluntariorum adiutor principis beneficiarius consularis votum solvit libens","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Duklja / Duklje / Rusevine / Doclea","Doclea","Podgorica","milites, tria nomina, viri",42.469,19.2615,1
"20",758,468708,"EDCS-10100781","HD021416",171,300,"Iovi Co(ho)rtali / Aug(usto) Iul(ius) Eutyc(h)es / lib(ertus) pro salute / patroni sui Iuli / Vinciani votum // l(ibens) s(olvit)","Iovi Cohortali Augusto Iulius Eutyches libertus pro salute patroni sui Iuli Vinciani votum libens solvit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Duklja / Duklje / Rusevine / Doclea","Doclea","Podgorica","liberti/libertae, tria nomina, viri",42.469,19.2615,1
"21",759,468709,"EDCS-10100782","HD023832",187,187,"I(ovi) O(ptimo) M(aximo) / Eponae Re[g(inae)] / Genio loci / C(aius) Ocratius / Lacon b(ene)f(iciarius) co(n)s(ularis) / leg(ionis) I adiutr(icis) / v(otum) s(olvit) l(ibens) m(erito) / Crispino et Aeliano / co(n)s(ulibus)","Iovi Optimo Maximo Eponae Reginae Genio loci Caius Ocratius Lacon beneficiarius consularis legionis I adiutricis votum solvit libens merito Crispino et Aeliano consulibus","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Duklja / Duklje / Rusevine / Doclea","Doclea","Podgorica","milites, tria nomina, viri",42.469,19.2615,1
"22",791,468743,"EDCS-57200004","HD053934",1,100,"I Mac(edonica) le[g(io)] / [I]ovi o(ptimo) m(aximo) / v(otum) [s(olvit)] l(ibens) m(erito)","I Macedonica legio Iovi optimo maximo votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Galovac / Iader","Iader","Galovac","milites",43.9393,15.4483,1
"23",794,468746,"EDCS-34100136","HD050511",101,300,"[I(ovi)] O(ptimo) M(aximo) / [---]aicus / [ce]n(turio)(?) co(ho)r/[tis V]III v[o]l(untariorum) / [------","Iovi Optimo Maximo aicus centurio cohortis VIII voluntariorum","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj","milites, viri",43.6139,16.689,1
"24",860,468812,"EDCS-10000243","HD033097",151,250,"I(ovi) O(ptimo) M(aximo) / et N(umini) H(ippi) fl(uminis) / Cn(aeus) Tullius / Faventinus / b(ene)f(iciarius) co(n)s(ularis) / leg(ionis) I adi(utricis) / [v(otum) s(olvit) l(ibens) m(erito)]","Iovi Optimo Maximo et Numini Hippi fluminis Cnaeus Tullius Faventinus beneficiarius consularis legionis I adiutricis votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj","milites, tria nomina, viri",43.6139,16.689,1
"25",879,468831,"EDCS-67300056","HD056173",171,300,"I(ovi) O(ptimo) M(aximo) / Co(ho)rta[li] / posui[t] / Ti[t?]i[us] / Suru[s] / v(otum) p(osuit) l(ibens)","Iovi Optimo Maximo Cohortali posuit Titius Surus votum posuit libens","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Glamoc / Municipium Salvium","Municipium Salvium","Glamoč","tria nomina, viri",44.1301,16.8281,1
"26",910,468862,"EDCS-28300086","HD052288",151,300,"I(ovi) O(ptimo) M(aximo) / Ael(ius) Titus / ex protec/tore / v(otum) l(ibens) s(olvit)","Iovi Optimo Maximo Aelius Titus ex protectore votum libens solvit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Glavica / Municipium Salvium","Municipium Salvium","Glamoč","milites, tria nomina, viri",44.1301,16.8281,1
"27",922,468874,"EDCS-30400589","HD052279",101,200,"I(ovi) O(ptimo) M(aximo) / T(itus) Flavius / Sabinus / decur(io) TER / ala(e) Claud(iae) / v(otum) s(olvit) [l(ibens)] m(erito)","Iovi Optimo Maximo Titus Flavius Sabinus decurio TER alae Claudiae votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Golubic / Raetinium","Raetinium","Bihać","milites, tria nomina, viri",44.7885,15.9292,1
"28",992,468945,"EDCS-32700504","HD008787",71,150,"I(ovi) O(ptimo) M(aximo) / Cassius / Dasantis / c(o)h(ortis) III Alpin(orum) / tessera(rius) ce(nturia) Nun(nii) / Isiani / v(otum) s(olvit) l(ibens) m(erito)","Iovi Optimo Maximo Cassius Dasantis cohortis III Alpinorum tesserarius centuria Nunnii Isiani votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Gornji Muc / Andetrium","Andetrium","Muć","milites, nomen singulare, tria nomina, viri",43.6922,16.5206,1
"29",993,468946,"EDCS-32700505","HD060571",42,100,"------] / Nymp[his] / sacr[um] / [-?] Iulius [---]/us |(centurio) l[eg(ionis)] / [VII] C(laudiae) p(iae) [f(idelis)] / [cu?]m Pri[------","Nymphis sacrum Iulius us centurio legionis VII Claudiae piae fidelis cum Pri","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Gornji Muc / Andetrium","Andetrium","Muć","milites, tria nomina, viri",43.6922,16.5206,1
"30",996,468949,"EDCS-10100908","HD021072",171,230,"D(is) M(anibus) // L(ucio) Septimio / Gratiano / mil(iti) leg(ionis) / VII Cl(audiae) exac/to co(n)s(ularis) v[i]/xit ann(os) XXII[II] / d(ies) XI Genia/lis Aug(usti) n(ostri) lib(ertus) / et Apuleia / Salvia filio / karissimo / pos(uerunt)","Dis Manibus Lucio Septimio Gratiano militi legionis VII Claudiae exacto consularis vixit annos XXIIII dies XI Genialis Augusti nostri libertus et Apuleia Salvia filio karissimo posuerunt","epitaph","epitaph","altar","Dalmatia","Dalmatia","Gornji Muc / Andetrium","Andetrium","Muć","liberti/libertae, milites, mulieres, nomen singulare, tria nomina, viri",43.6922,16.5206,1
"31",1008,468961,"EDCS-30200390","HD059935",151,300,"Io(vi) C(ohortali?) / T(itus) Aur(elius) / Proculus / l(ibens) p(osuit)","Iovi Cohortali Titus Aurelius Proculus libens posuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Gorobilje","Municipium Malvesiatium","Požega","tria nomina, viri",43.9667,19.5333,1
"32",1017,468972,"EDCS-31400188","HD052631",201,300,"Dianae / Aug(ustae) / Aur(elius) Ga[-]/[-]anus b[e(neficiarius)] / co(n)s(ularis) p(rovinciae) P(annoniae) inf(erioris) / v(otum) s(olvit) l(ibens) m(erito)","Dianae Augustae Aurelius Ga anus beneficiarius consularis provinciae Pannoniae inferioris votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Gradina / Domavium","Domavium","Srebrenica","milites, tria nomina, viri",44.1375,19.3585,1
"33",1061,469016,"EDCS-09400589","HD010864",151,200,"[Ap]ollini / [A]ug(usto) sac(rum) / [- Au]rel(ius) Ve/[r]us dec(urio) [eq(uitum)] / coh(ortis) III Al[p(inorum)] / iterata / statione // l(ibens) p(osuit)","Apollini Augusto sacrum Aurelius Verus decurio equitum cohortis III Alpinorum iterata statione libens posuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Gromile","Baloie","Šipovo","ordo equester, tria nomina, viri",44.285,17.1009,1
"34",1070,469025,"EDCS-30301371","HD052283",171,300,"I(ovi) O(ptimo) M(aximo) / G(aius) Iul(ius) Roga/tus be(neficiarius) co(n)s(ularis) / leg(ionis) XI Clau(diae) et / G(aius) Iul(ius) Rogatus / Iunior / v(oto) liben(tes) p(osuerunt)","Iovi Optimo Maximo Gaius Iulius Rogatus beneficiarius consularis legionis XI Claudiae et Gaius Iulius Rogatus Iunior voto libentes posuerunt","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Halapic / Municipium Salvium","Salviae","Glamoč","milites, tria nomina, viri",44.0726,16.7894,1
"35",1074,469032,"EDCS-10100618","HD033938",1,300,"[I(ovi)] O(ptimo) M(aximo) Co(ho)r(tali) / [---]EPV[-] / [---]cas / [------]","Iovi Optimo Maximo Cohortali EPV cas","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Halapic / Municipium Salvium","Salviae","Glamoč",NA,44.0726,16.7894,1
"36",1076,469034,"EDCS-10100622","HD033942",261,261,"[I(ovi) O(ptimo) M(aximo)] // et Genio lo(ci) / Ael(ius) Anteros(?) / b(ene)f(iciarius) co(n)s(ularis) l(egionis) XIIII / g(eminae) v(otum) l(ibens) s(olvit) / [[Imp(eratore) d(omino) n(ostro) Gal]]/[[lieno IIII]] et / Volusiano / co(n)s(ulibus) Kal(endis) Aprilib(us)","Iovi Optimo Maximo et Genio loci Aelius Anteros beneficiarius consularis legionis XIIII geminae votum libens solvit Imperatore domino nostro Gallieno IIII et Volusiano consulibus Kalendis Aprilibus","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Halapic / Municipium Salvium","Salviae","Glamoč","milites, tria nomina, viri",44.0726,16.7894,1
"37",1078,469036,"EDCS-10100624","HD023324",1,300,"[--- et Genio] / loci T(itus) Coni/nius Ursus / |(centurio) coh(ortis) VIII vol(untariorum) / gratias agens / [c]um suis v(otum) l(ibens) s(olvit)","et Genio loci Titus Coninius Ursus centurio cohortis VIII voluntariorum gratias agens cum suis votum libens solvit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Halapic / Municipium Salvium","Salviae","Glamoč","milites, tria nomina, viri",44.0726,16.7894,1
"38",1119,469077,"EDCS-32500127","HD052555",151,300,"Fortunae / Aug(ustae) sac(rum) / coh(ors) I / Belga(rum) equit(a)t(a)","Fortunae Augustae sacrum cohors I Belgarum equitata","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Humac / Bigeste","Bigeste","Ljubuški","milites",43.1818,17.5271,1
"39",1165,469128,"EDCS-28300152","HD035390",151,300,"[I(ovi) O(ptimo) M(aximo)] / C(aius) Vib(ius) Iulia/nus miles le[g(ionis)] / I adiutr(icis) fr(umentarius)","Iovi Optimo Maximo Caius Vibius Iulianus miles legionis I adiutricis frumentarius","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"40",1176,469139,"EDCS-28300163","HD058137",42,100,"[D(is) M(anibus)](?) / [A(ulus)? ---]ubiu[s] A(uli) [f(ilius)?] / [Cel]er |(centurio) leg(ionis) XI C(laudiae) / p(iae) f(idelis) domo Vero/na ann(orum) LXIII stip(endiorum) / XXXXIII t(itulum) f(ieri) iussit / Panthagathus / lib(ertus) f(aciendum) c(uravit)","Dis Manibus Aulus ubius Auli filius Celer centurio legionis XI Claudiae piae fidelis domo Verona annorum LXIII stipendiorum XXXXIII titulum fieri iussit Panthagathus libertus faciendum curavit","epitaph","epitaph","altar","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","liberti/libertae, milites, nomen singulare, tria nomina, viri",44.0317,15.9936,1
"41",1186,469150,"EDCS-30301399","HD061475",1,100,"Iovi Op(timo) M(aximo) / T(itus) Fufisius sig(nifer) / v(otum) s(olvit) l(ibens) m(erito)","Iovi Optimo Maximo Titus Fufisius signifer votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, praenomen et nomen, viri",44.0317,15.9936,1
"42",1196,469160,"EDCS-32700556","HD014697",151,200,"Herculi sa[c(rum)] / Claudius / Peregrinu[s] / dec(urio) coh(ortis) I Be[l]/garum v(otum) s(olvit) / l(ibens) m(erito)","Herculi sacrum Claudius Peregrinus decurio cohortis I Belgarum votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"43",1219,469183,"EDCS-10000842","HD034381",151,250,"I(ovi) O(ptimo) M(aximo) / C(aius) Iulius / Victorin/us b(ene)f(iciarius) c[o(n)]s(ularis) / v(otum) s(olvit)","Iovi Optimo Maximo Caius Iulius Victorinus beneficiarius consularis votum solvit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"44",1220,469184,"EDCS-10000843","HD034382",238,271,"I(ovi) O(ptimo) M(aximo) / et G(enio) loci / M(arcus) Aurel(ius) / Dalmata / protec(tor) co(n)s(ularis) / pro be(neficiario) / l(ibens) p(osuit)","Iovi Optimo Maximo et Genio loci Marcus Aurelius Dalmata protector consularis pro beneficiario libens posuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"45",1221,469185,"EDCS-10000844","HD034383",171,250,"I(ovi) O(ptimo) M(aximo) / Iunoni Mi/ner(vae) P(ublius) Ael(ius) Se/cund(us) mi(les) l[eg(ionis)] / I adi(utricis) b(ene)f(iciarius) co(n)[s(ularis)] // [------](?)","Iovi Optimo Maximo Iunoni Minervae Publius Aelius Secundus miles legionis I adiutricis beneficiarius consularis","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"46",1243,469207,"EDCS-10101835","HD025906",151,300,"I(ovi) O(ptimo) [M(aximo)] / T(itus) Aure[li]/us Pot[ens] / b(ene)f(iciarius) co(n)s(ularis) [leg(ionis)] / V Ma[ced(onicae)] / v(otum) s(olvit) l(ibens) m(erito)","Iovi Optimo Maximo Titus Aurelius Potens beneficiarius consularis legionis V Macedonicae votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"47",1252,469216,"EDCS-59500043","HD072486",1,300,"I(ovi) O(ptimo) M(aximo) / M[---]G(?)[--]P / [-]EG[---] b(ene)f(iciarius) / co(n)s(ularis) v(otum) l(ibens) s(olvit)","Iovi Optimo Maximo M G P EG beneficiarius consularis votum libens solvit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"48",1283,469248,"EDCS-10102118","HD035005",171,300,"I(ovi) O(ptimo) M(aximo) / et Genio loci / Aur(elius) Salvianus / |(centurio) leg(ionis) XIII gem(inae) / C II A / ANNSV[-]S[---] / [------?","Iovi Optimo Maximo et Genio loci Aurelius Salvianus centurio legionis XIII geminae C II A ANNSV S","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Josipdol / Metulum","Metulum","Josipdol","milites, tria nomina, viri",45.2255,15.2771,1
"49",1324,469290,"EDCS-28400136","HD035467",51,100,"T(itus) Caninius / T(iti) f(ilius) Ser(gia) Maxim(us) / vet(eranus) coh(ortis) VI pr(aetoriae) / sibi t(estamento) p(oni) i(ussit) / M(arcus) Maesius Pau/lus h(eres) p(onendum) c(uravit)","Titus Caninius Titi filius Sergia Maximus veteranus cohortis VI praetoriae sibi testamento poni iussit Marcus Maesius Paulus heres ponendum curavit","epitaph","epitaph","altar","Dalmatia","Dalmatia","Karin Gornji / Corinium","Ansium","Obrovac","milites, tria nomina, viri",44.179,15.666,1
"50",1489,469462,"EDCS-08500502","HD000695",151,300,"I(ovi) O(ptimo) M(aximo) C(ohortali) / Aur(elius) Lavius / et Ae(lia) Tito / l(ibentes) p(osuerunt)","Iovi Optimo Maximo Cohortali Aurelius Lavius et Aelia Tito libentes posuerunt","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Kolovrat / Municipium Splonistarum","NULL","Prijepolje","tria nomina, viri",43.3691604,19.626587,1
"51",1496,469469,"EDCS-10100673","HD033991",201,300,"I(ovi) C(ohortali?) s(acrum) / Maximus / ex vot(o) / lib(ens) p(osuit) pro / suis omnib/us","Iovi Cohortali sacrum Maximus ex voto libens posuit pro suis omnibus","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Kolovrat / Municipium Splonistarum","NULL","Prijepolje","nomen singulare, viri",43.3691604,19.626587,1
"52",1664,469641,"EDCS-10000797","HD024771",201,300,"Marti / [-] Tos(sius)(?) Sur[a](?) / mil(es) leg(ionis) VIII A[ug(ustae)] / v(otum) l(ibens) p(osuit)","Marti Tossius Sura miles legionis VIII Augustae votum libens posuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Letka / Delminium","Delminium","Tomislavgrad","milites, nomen singulare, viri",43.7183,17.2302,1
"53",1674,469651,"EDCS-32201011","HD052429",151,250,"[I]ovi Iuno/ni Miner/vae M(arcus) Ulp(ius) / Canius be(neficiarius) / co(n)s(ularis) leg(ionis) I ad/iut(ricis) v(otum) s(olvit) l(ibens) m(erito)","Iovi Iunoni Minervae Marcus Ulpius Canius beneficiarius consularis legionis I adiutricis votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Lijesce / Municipium Malvesatium","Municipium Malvesiatium","Srebrenica","milites, tria nomina, viri",43.9667,19.5333,1
"54",1675,469652,"EDCS-32100155","HD052458",131,250,"I(ovi) O(ptimo) M(aximo) / e[t](?) Marti / M(arcus) Ulp(ius) Vitalis / b(ene)f(iciarius) co(n)s(ularis) leg(ionis) / X g(eminae) v(otum) s(olvit) l(ibens) m(erito)","Iovi Optimo Maximo et Marti Marcus Ulpius Vitalis beneficiarius consularis legionis X geminae votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Lijesce / Municipium Malvesatium","Municipium Malvesiatium","Srebrenica","milites, tria nomina, viri",43.9667,19.5333,1
"55",1676,469653,"EDCS-32201024","HD052438",171,300,"I(ovi) O(ptimo) [M(aximo)] / I(unoni) M(inervae) Fl(avius) M[---] / [--]AV[--- b(ene)f(iciarius)? co(n)s(ularis)?] / [l]eg(ionis) X[---] / [--] |(centurio)(?) leg(ionis) XI[---] / v(otum) s(olvit) l(ibens) [m(erito)]","Iovi Optimo Maximo Iunoni Minervae Flavius M AV beneficiarius consularis legionis X centurio legionis XI votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Lijesce / Municipium Malvesatium","Municipium Malvesiatium","Srebrenica","milites, tria nomina, viri",43.9667,19.5333,1
