"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_inscription_auto","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude","count"
"11",41,467962,"EDCS-27500180","HD053673",201,300,"D(is) M(anibus) / M(arcus) Allius / Firminus / Ursino f(ilio) / C(ai) Septimi / Carpop(h)o/ri delica/to infeli/cissimo p(uero) / naufragio / obito an(norum) XI / cuius mem/bra consum&lt;p&gt;/sit maris(!) per / se quot nomen / titulus praestat / suisq(ue) dolo/rem","Dis Manibus Marcus Allius Firminus Ursino filio Cai Septimi Carpophori delicato infelicissimo puero naufragio obito annorum XI cuius membra consum lt p gt sit maris per se quot nomen titulus praestat suis que dolorem","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Baska Voda","NULL","Baška Voda","nomen singulare, tria nomina, viri",43.3582543,16.9482271,1
"12",42,467963,"EDCS-27500181","HD053674",151,300,"D(is) M(anibus) / Allia M A(?) / P ET coniugi(?) / IMET P [------?","Dis Manibus Allia M A P ET coniugi IMET P","epitaph","epitaph","sarcophagus","Dalmatia","Dalmatia","Baska Voda","NULL","Baška Voda","mulieres",43.3582543,16.9482271,1
"13",43,467964,"EDCS-27500182","HD053675",201,300,"D(is) M(anibus) // Aur(elia) Messilla / filio infelicis/simo suo qui / vixxit(!) p(lus) m(inus) / an(nos) III Aur(elia) Mes/soria titulu/m posuit","Dis Manibus Aurelia Messilla filio infelicissimo suo qui vixxit plus minus annos III Aurelia Messoria titulum posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Baska Voda","NULL","Baška Voda","mulieres, tria nomina, viri",43.3582543,16.9482271,1
"14",44,467965,"EDCS-27500183","HD053676",151,300,"D(is) M(anibus) / Firmin(a)e / infelici i/nconpar/abili(!) uxso/ri(!) Victor / posuit / b(ene) m(erenti)","Dis Manibus Firminae infelici inconparabili uxsori Victor posuit bene merenti","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Baska Voda","NULL","Baška Voda","mulieres, nomen singulare, viri",43.3582543,16.9482271,1
"15",45,467966,"EDCS-27500184","HD053677",201,300,"D(is) M(anibus) / V(alerius) Max(imus) et C(ornelia?) Vera / cum dolum tantum / haberent de Valerio / delicato quam ut fi/lio infelicissimo iu/veni d(ulcissimo) ann(orum) XXIIII / dunc(!) dolum habe/rit(!) C(ornelia?) Vende/mia de marito Vale/rio et socero p(uero) p(ientissimo) / titulum posuit","Dis Manibus Valerius Maximus et Cornelia Vera cum dolum tantum haberent de Valerio delicato quam ut filio infelicissimo iuveni dulcissimo annorum XXIIII dunc dolum haberit Cornelia Vendemia de marito Valerio et socero puero pientissimo titulum posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Baska Voda","NULL","Baška Voda","mulieres, nomen singulare, tria nomina, viri",43.3582543,16.9482271,1
"16",46,467967,"EDCS-20601173","HD039803",271,330,"D(is) [M(anibus)] // Vet(tio) Iunian[o] / qui vixit an[n(os) --] / Allia Messia [ma]/rito bene mere(nti) [p(osuit)]","Dis Manibus Vettio Iuniano qui vixit annos Allia Messia marito bene merenti posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Baska Voda","NULL","Baška Voda","mulieres, tria nomina, viri",43.3582543,16.9482271,1
"17",47,467968,"EDCS-10100758","HD034068",1,300,"------] / [---]ii dec(urio) m(u)n(icipii) [---] / [---]o patri suo [---] / [---] matri cari[ssimae ---] / [---]a posueru[nt]","ii decurio municipii o patri suo matri carissimae a posuerunt","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Bastasi / Municipium Salvium","NULL","Bosansko Grahovo","mulieres, ordo decurionum, viri",44.0718561,16.6582352,1
"18",48,467969,"EDCS-10100759","HD027061",1,150,"------]/tori fili/o infelici/ssimo de/c(urioni) m(unicipii) def(uncto) / an(norum) XXV / [------","tori filio infelicissimo decurioni municipii defuncto annorum XXV","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Bastasi / Municipium Salvium","NULL","Bosansko Grahovo","ordo decurionum, viri",44.0718561,16.6582352,1
"19",49,467970,"EDCS-10100760","HD034069",101,300,"------]nus / [---] Ael(iae?) Urs[ulae?] / [--- e]t sibi p[osuit] / [------] / [------","nus Aeliae Ursulae et sibi posuit","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Bastasi / Municipium Salvium","NULL","Bosansko Grahovo","mulieres, viri",44.0718561,16.6582352,1
"20",50,467971,"EDCS-10100761","HD034070",131,300,"------] / [---] posu[it ---] / [---] Aelia [---] / [---]re co[niugi ---] / su[o]","posuit Aelia re coniugi suo","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Bastasi / Municipium Salvium","NULL","Bosansko Grahovo","mulieres, viri",44.0718561,16.6582352,1
"21",51,467973,"EDCS-10100763","HD034072",1,300,"------]ic(---) viv/[---] su(a)e(?) p(osuit?)","ic viv suae posuit","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Bastasi / Municipium Salvium","NULL","Bosansko Grahovo",NA,44.0718561,16.6582352,1
"22",53,467976,"EDCS-27800515","HD042090",131,170,"D(is) M(anibus) / M(arcus) Lusius Ce/rdo sibi et / co(n)iugi suae / vivis pos(uit)","Dis Manibus Marcus Lusius Cerdo sibi et coniugi suae vivis posuit","epitaph","epitaph","stele","Dalmatia","Moesia inferior","Beli / Caisole / Crexa","Nicopolis ad Istrum","Polski Trâmbeš","mulieres, tria nomina, viri",43.7009,24.8947,1
"23",54,467977,"EDCS-10101962","HD035315",1,70,"Campiae [---] / co(n)iugi ka[rissimae ---] / [------","Campiae coniugi karissimae","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Beli / Caisole / Crexa","Crexa","Cres","mulieres, viri",45.112,14.3542,1
"24",55,467978,"EDCS-57200182","HD056492",1,150,"[---]as / [---]ti/ [---]sell / [---]esc / [---]ori","as ti sell esc ori","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Benkovac / Asseria","Asseria","Benkovac",NA,44.0103,15.6844,1
"25",56,467979,"EDCS-57200180","HD057596",1,50,"(H)elviae L(uci) f(iliae) / Maximillae / L(ucius) Cassius / p(osuit)","Helviae Luci filiae Maximillae Lucius Cassius posuit","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Benkovac / Asseria","Asseria","Benkovac","mulieres, praenomen et nomen, tria nomina, viri",44.0103,15.6844,1
"26",57,467980,"EDCS-57200181","HD057597",51,200,"Lupae Ka/ninioru/m Ursio / frater / p(osuit)","Lupae Kaniniorum Ursio frater posuit","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Benkovac / Asseria","Asseria","Benkovac","mulieres, nomen singulare, servi/servae, viri",44.0103,15.6844,1
"27",58,467981,"EDCS-57200184","HD057598",51,200,"L(ucio) Papirio Rufo S(---) / L(ucius) Papirius Didim(us)(!) / pater f(ilio) se viv(o) / posuit","Lucio Papirio Rufo S Lucius Papirius Didimus pater filio se vivo posuit","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Benkovac / Asseria","Asseria","Benkovac","tria nomina, viri",44.0103,15.6844,1
"28",59,467982,"EDCS-57200183","HD057573",51,200,"Baebiae / Saturninae / Iulia Iadestina / amicae et sodali / bene meritae / viva posuit","Baebiae Saturninae Iulia Iadestina amicae et sodali bene meritae viva posuit","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Benkovac / Asseria","Asseria","Benkovac","mulieres, tria nomina",44.0103,15.6844,1
"29",61,467984,"EDCS-30301453","HD057593",101,171,"D(is) M(anibus) // T(ito) Publicio Sa&lt;t=I&gt;/urnino &lt;f=E&gt;r(atri) om/n&lt;i=L&gt;bus honor(ibus) / patri(a)e suae fun/c&lt;t=I&gt;o S&lt;t=I&gt;ennia Fau/s&lt;t=I&gt;ina soror ","Dis Manibus Tito Publicio Sa lt t gt urnino lt f gt ratri omn lt i gt bus honoribus patriae suae func lt t gt o S lt t gt ennia Faus lt t gt ina soror","epitaph","epitaph","altar","Dalmatia","Dalmatia","Benkovac / Asseria","Asseria","Benkovac, bei","mulieres, ordo decurionum, tria nomina, viri",44.0103,15.6844,1
"30",66,467990,"EDCS-20601177","HD039811",1,300,"------] / [---]AG[---]A / [--- e]q(ues?) coh(ortis) I Bel(garum) / [ar]m(orum) custos / [tur(ma)?] Maximi / [an(norum)? ---] stip(endiorum) XXIII / [------","AG A eques cohortis I Belgarum armorum custos turma Maximi annorum stipendiorum XXIII","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Bigeste","Bigeste","Ljubuški","milites, nomen singulare, viri",43.1818,17.5271,1
"31",67,467991,"EDCS-20601178","HD039812",1,100,"Tures Alburi / f(ilius) eq(ues) coh(ortis) I / Bracaraugus(tanorum) / ann(orum) XXV stip(endiorum) VII / h(ic) s(itus) est h(eres) p(osuit)","Tures Alburi filius eques cohortis I Bracaraugustanorum annorum XXV stipendiorum VII hic situs est heres posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bigeste","Bigeste","Ljubuški","milites, nomen singulare, viri",43.1818,17.5271,1
"32",68,467992,"EDCS-20601179","HD039821",1,100,"Veranus Caturonis / f(ilius) eq(ues) coh(ortis) I Bracaraug(ustanorum) / turma Tironis ann(norum) / XXXIIX stipendiorum / XVIII h(ic) s(itus) e(st) t(estamento) f(ieri) i(ussit) / h(eredes) p(osuerunt) / Tiro dec(urio) et Crispus / Caturonis","Veranus Caturonis filius eques cohortis I Bracaraugustanorum turma Tironis annnorum XXXIIX stipendiorum XVIII hic situs est testamento fieri iussit heredes posuerunt Tiro decurio et Crispus Caturonis","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bigeste","Bigeste","Ljubuški","milites, nomen singulare, viri",43.1818,17.5271,1
"33",76,468000,"EDCS-20601174","HD039805",1,100,"C(aius) Licinius C(ai) f(ilius) / Fab(ia) dom(o) Sinope / vet(eranus) leg(ionis) VII an(norum) L / stip(endiorum) XXVII / h(ic) s(itus) e(st) / heredes posuer(unt)","Caius Licinius Cai filius Fabia domo Sinope veteranus legionis VII annorum L stipendiorum XXVII hic situs est heredes posuerunt","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bigeste","Bigeste","Ljubuški","milites, praenomen et nomen, viri",43.1818,17.5271,1
"34",77,468001,"EDCS-20601176","HD039810",1,300,"------] / [---]elius Ma[---] / [---]P domo R[---] / [ve]t(eranus) leg(ionis) VII [---] / [--- s]tip(endiorum) XXVIII [---?] / [an]n(os) LXII fili[o] / [--- e]t Patrono V(?) / [--- p]osuit matri","elius Ma P domo R veteranus legionis VII stipendiorum XXVIII annos LXII filio et Patrono V posuit matri","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Bigeste","NULL","Ljubuški","liberti/libertae, milites, tria nomina, viri",43.182222,17.528889,1
"35",78,468002,"EDCS-20601175","HD004491",14,37,"------](?) / L(ucius) Luc[---](?) / C(ai) f(ilius) Prim[us] / vete(ranus) leg(ionis) / XV Apolli/naris / h(ic) s(itus) e(st) // t(estamento) f(ieri) i(ussit)","Lucius Luc Cai filius Primus veteranus legionis XV Apollinaris hic situs est testamento fieri iussit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bigeste","Bigeste","Ljubuški","milites, tria nomina, viri",43.1818,17.5271,1
"36",79,468003,"EDCS-44200214","HD057699",1,100,"[---]na / Iacu / [-]ip(a?)ntis f(ili-) / ann(orum) LV","na Iacu ipantis fili annorum LV","epitaph","epitaph","urn","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","nomen singulare, viri",44.7885,15.9292,1
"37",80,468004,"EDCS-46600046","HD063644",151,300,"D(is) M(anibus) / [sibi?] et con(iugi) Maxima(e)(?) / [a]n(norum) XL posui&lt;t=S&gt; Maximus III ","Dis Manibus sibi et coniugi Maximae annorum XL posui lt t gt Maximus III","epitaph","epitaph","urn","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","mulieres, nomen singulare, viri",44.7885,15.9292,1
"38",81,468005,"EDCS-46600047","HD063645",151,300,"[-?] Procline v(ixit) a(nnos) L(?) / Maximus et Melio(?) fil(ii) / an(nos) IX","Procline vixit annos L Maximus et Melio filii annos IX","epitaph","epitaph","urn","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","mulieres, nomen singulare, viri",44.7885,15.9292,1
"39",82,468006,"EDCS-51800059","HD059967",1,300,"------] / IIV S / SIETIS / h(ic) s(it--) [e(st)]","IIV S SIETIS hic sit est","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać",NA,44.7885,15.9292,1
"40",83,468007,"EDCS-30000206","HD058591",131,200,"D(is) [M(anibus)] / Novellia [---] / sibi et L(ucio) Iul(io) [---] / marito op[timo] / vet(erano) coh(ortis) VIII [vol(untariorum)] / et cognationi su/ae et lib(ertis) liberisque eorum","Dis Manibus Novellia sibi et Lucio Iulio marito optimo veterano cohortis VIII voluntariorum et cognationi suae et libertis liberis que eorum","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Bihac / Raetinium","Siculi","Kaštela","milites, mulieres, viri",43.5306,16.3004,1
"41",84,468008,"EDCS-30000207","HD058592",42,100,"T(itus) Octavius T(iti) f(ilius) / Vel(ina) Hister vet(eranus) / leg(ionis) XI C(laudiae) p(iae) f(idelis) t(estamento) f(ieri) i(ussit) et / Acrini contuber/nali / in f(ronte) ped(es) X / in agr(o) ped(es) XI","Titus Octavius Titi filius Velina Hister veteranus legionis XI Claudiae piae fidelis testamento fieri iussit et Acrini contubernali in fronte pedes X in agro pedes XI","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Bihac / Raetinium","Siculi","Kaštela","milites, nomen singulare, tria nomina, viri",43.5306,16.3004,1
"42",85,468009,"EDCS-30000208","HD058593",42,150,"L(ucius) Pescennius / L(uci) f(ilius) Fal(erna) Satur/ninus vet(eranus) leg(ionis) / XI C(laudiae) p(iae) f(idelis) v(ivus) f(ecit) sibi et / Mariae Sp(uri) f(iliae) Quin/tae con[iugi] / be[ne merenti]","Lucius Pescennius Luci filius Falerna Saturninus veteranus legionis XI Claudiae piae fidelis vivus fecit sibi et Mariae Spuri filiae Quintae coniugi bene merenti","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bihac / Raetinium","Siculi","Kaštela","milites, mulieres, tria nomina, viri",43.5306,16.3004,1
"43",86,468010,"EDCS-30000210","HD058609",151,300,"------] / qui vixs[it! ann(os)] / XXII me(n)s(es) I[---] / INFICIN(?)[---] / Romae M[---] / co(n)ius(!) a[mantis]/sima mar[ito cum] / co(!) vixsi[t! ---] / benem(!) m[eren]/ti po&lt;s&gt;iv[it](!)","qui vixsit annos XXII menses I INFICIN Romae M conius amantissima marito cum co vixsit benem merenti po lt s gt ivit","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Bihac / Raetinium","Siculi","Kaštela","mulieres, viri",43.5306,16.3004,1
"44",87,468011,"EDCS-30000211","HD058613",151,300,"Himero / Himer pater / et Stephane / mater / et Tranquil/lae filiae / et Tranquil/lae matri","Himero Himer pater et Stephane mater et Tranquillae filiae et Tranquillae matri","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Bihac / Raetinium","Salonae bei","Kaštela","mulieres, nomen singulare, viri",43.5384,16.4743,1
"45",88,468012,"EDCS-30100664","HD058726",1,150,"Lusiae Rufin(ae) / Maximi fili/[ae ---]IV[---] / [------","Lusiae Rufinae Maximi filiae IV","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Bihac / Raetinium","Siculi","Kaštela","mulieres, nomen singulare, tria nomina, viri",43.5306,16.3004,1
"46",89,468013,"EDCS-30100665","HD058734",151,300,"D(is) M(anibus) / filia matri pi[e]/ntissim(a)e fe[c]/it ann(orum) pl[u]/s minus [---] / I(?)[---] / [------?","Dis Manibus filia matri pientissimae fecit annorum plus minus I","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Bihac / Raetinium","Siculi","Kaštela","mulieres",43.5306,16.3004,1
"47",98,468022,"EDCS-32300075","HD058874",71,150,"------]ANE[---?] / [--- Fabi?]a Luc[a? ---?] / [--- leg(ionis) IIII] F(laviae) f(elicis) [------","ANE Fabia Luca legionis IIII Flaviae felicis","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","milites, viri",44.7885,15.9292,1
"48",99,468023,"EDCS-32300076","HD058880",301,600,"Martinus / qui / [Fel]icissim/us {s} v(ixit) m(enses) VIII / memoriam(?) / Loc(h?)u(s) f(ecit)","Martinus qui Felicissimus s vixit menses VIII memoriam Lochus fecit","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","nomen singulare, viri",44.7885,15.9292,1
"49",100,468024,"EDCS-32300078","HD058876",101,600,"------ vi]vu[s? ---?] / [--- pat]ri(?) p[ientissimo? ---?] / [---]I(?)[------","vivus patri pientissimo I","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać",NA,44.7885,15.9292,1
"50",101,468025,"EDCS-32300079","HD061254",1,600,"------] / [---]TV / [---]A(?)[-](?) / [------","TV A","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać",NA,44.7885,15.9292,1
"51",110,468034,"EDCS-10000318","HD033289",301,400,"D(is) [M(anibus)] / Aur(eli-) V[---] / [------","Dis Manibus Aureli V","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać",NA,44.7885,15.9292,1
"52",111,468035,"EDCS-10000319","HD033292",201,300,"Q(uintus) Valeriu/s Valerian/us Probi fi/lius a[n(norum)] X / h(ic) s(itus) e(st)","Quintus Valerius Valerianus Probi filius annorum X hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","nomen singulare, tria nomina, viri",44.7885,15.9292,1
"53",112,468036,"EDCS-10000320","HD033295",201,300,"[D(is) M(anibus)](?) / Secund/i Turrini / Muntan/i fili o(biti?) a[n]/n(orum) I(?)X[---] / h(ic) [s(itus) e(st)]","Dis Manibus Secundi Turrini Muntani fili obiti annorum IX hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","tria nomina, viri",44.7885,15.9292,1
"54",113,468037,"EDCS-10000321","HD033298",301,500,"------?] / [---]adio / [---]pi an(norum) / [---]rtus / [---]us m(onumentum) p(osuit)","adio pi annorum rtus us monumentum posuit","epitaph","epitaph","urn","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","viri",44.7885,15.9292,1
"55",114,468038,"EDCS-10000322","HD033268",151,300,"------]/pa Pro/bus an(norum) / [-]III[---] / [------","pa Probus annorum III","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","viri",44.7885,15.9292,1
"56",115,468039,"EDCS-10000323","HD009708",101,300,"D(is) M(anibus) / [---]ius [---] / [------]","Dis Manibus ius","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","viri",44.7885,15.9292,1
"57",116,468040,"EDCS-10000324","HD019712",1,200,"------]os/[---]us / [--- an]n(orum) XX / [------","os us annorum XX","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","viri",44.7885,15.9292,1
"58",123,468047,"EDCS-10100659","HD033983",101,300,"D(is) M(anibus) / Iulius Ma/[x]imus [---] / [------","Dis Manibus Iulius Maximus","epitaph","epitaph","stele","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","tria nomina, viri",44.7885,15.9292,1
"59",124,468048,"EDCS-10100660","HD033984",1,300,"------] / [--- I]ulio / [--- I]ucun/[---]da / [------","Iulio Iucun da","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","viri",44.7885,15.9292,1
"60",125,468049,"EDCS-10100661","HD033985",101,200,"[D(is)] M(anibus) / [---]ENDI / [---]I[-] Secun/[--- an]n(orum) LXX / [---]VNE / [---] filius / [---]OM ma/[tri?] pienti/[ssi]m(a)e posu/[it] h(ic) s(ita) e(st)","Dis Manibus ENDI I Secun annorum LXX VNE filius OM matri pientissimae posuit hic sita est","epitaph","epitaph","base","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","mulieres, viri",44.7885,15.9292,1
"61",127,468052,"EDCS-56900081","HD058941",1,300,"[---?] S(?)lator Oep(li) filius an(norum) X","Slator Oepli filius annorum X","epitaph","epitaph","urn","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","nomen singulare, viri",44.7885,15.9292,1
"62",132,468058,"EDCS-30301454","HD058033",101,300,"------] / [--- f]abr(um) et centon[ar(iorum) ---] / [---] vivus sibi p[osuit]","fabrum et centonariorum vivus sibi posuit","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Biograd na Moru / Zaravecchia / Nedinum","Iader","Biograd na Moru","officium/professio, viri",43.9393,15.4483,1
"63",133,468059,"EDCS-30301455","HD058035",1,150,"Egn(atia) Quinta / Valentin(a)e fil(iae) / pientissim(a)e et / posterisque suis / in fr(onte) p(edes) XXX in a(gro) p(edes) XX","Egnatia Quinta Valentinae filiae pientissimae et posteris que suis in fronte pedes XXX in agro pedes XX","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Biograd na Moru / Zaravecchia / Nedinum","Iader","Biograd na Moru","mulieres, nomen singulare, tria nomina",43.9393,15.4483,1
"64",134,468060,"EDCS-30301456","HD058054",1,150,"[---] XXI in agr(o) p(edes) XXXV [---]","XXI in agro pedes XXXV","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Biograd na Moru / Zaravecchia / Nedinum","Iader","Biograd na Moru",NA,43.9393,15.4483,1
"65",135,468061,"EDCS-30301457","HD058061",301,450,"------](?) / [--- No]v&lt;e=I&gt;mbres dd(ominis) nn(ostris) F[Fll(aviis) --- co(n)s(ulibus)] ","Nov lt e gt mbres ddominis nnostris FFllaviis consulibus","epitaph","epitaph","architectural member","Dalmatia","Dalmatia","Biograd na Moru / Zaravecchia / Nedinum","Iader","Biograd na Moru",NA,43.9393,15.4483,1
"66",137,468063,"EDCS-10101895","HD035661",150,300,"D(is) M(anibus) / Heraclio fil(io) dul(cissimo) / qui vixit ann(os) VI / m(enses) VIII d(ies) XXII et He/racliae quae vi(xit) / ann(os) XXV infeli/cissimis set(!) si/bi pientissimis / ut mater filiu/m non amplius / quam unam noc/tem deserere/t ut merito filius / patri et uxor ma/rito assiduas la/crimas relinque/rent Velox fil(io) dul(cissimo) / et co(n)i(ugi) incomparabilibus","Dis Manibus Heraclio filio dulcissimo qui vixit annos VI menses VIII dies XXII et Heracliae quae vixit annos XXV infelicissimis set sibi pientissimis ut mater filium non amplius quam unam noctem desereret ut merito filius patri et uxor marito assiduas lacrimas relinquerent Velox filio dulcissimo et coniugi incomparabilibus","epitaph","epitaph","stele","Dalmatia","Dalmatia","Biograd na Moru / Zaravecchia / Nedinum","Nedinum","Benkovac","mulieres, nomen singulare, viri",44.0721,15.5095,1
"67",138,468064,"EDCS-10101896","HD035662",150,300,"D(is) M(anibus) / Quartillae / matri pien/tissimae / quae vixit / ann(os) p(lus) m(inus) LXXXV / filii b(ene) m(erenti) p(osuerunt)","Dis Manibus Quartillae matri pientissimae quae vixit annos plus minus LXXXV filii bene merenti posuerunt","epitaph","epitaph","NULL","Dalmatia","Dalmatia","Biograd na Moru / Zaravecchia / Nedinum","Nedinum","Benkovac","mulieres, nomen singulare",44.0721,15.5095,1
